title,year,pass,budget,totalGross,domGross,intGross,totalROI,domROI,intROI
The Lord of the Rings: The Fellowship of the Ring,2001,0,143427209,1167441808,415208284,752233524,8.139611836133547,2.894905972826955,5.244705863306592
The Majestic,2001,0,94740909,49089389,36575310,12514079,0.5181435297396186,0.3860561439198351,0.13208738581978352
The One,2001,0,64476452,57773198,57773198,0,0.8960356255334894,0.8960356255334894,0
The Others,2001,1,22369381,276257960,127008987,149248973,12.349825862414342,5.677805165909597,6.672020696504744
The Princess Diaries,2001,1,39475379,217555094,142433448,75121646,5.51115909488798,3.608159100891723,1.9029999939962579
The Royal Tenenbaums,2001,1,36843687,93992029,68889320,25102709,2.551102689586957,1.8697726967444925,0.6813299928424644
The Wedding Planner,2001,1,36843687,124648152,79478222,45169930,3.3831617340577234,2.157173412096352,1.2259883219613716
Thir13en Ghosts,2001,0,25001073,90093288,55091786,35001502,3.6035768544814055,2.203576862481062,1.3999999920003434
Training Day,2001,0,59213068,137512958,100347776,37165182,2.3223413791023293,1.6946896924847739,0.6276516866175554
Valentine,2001,0,13158460,26822383,26822383,0,2.038413537754418,2.038413537754418,0
Vanilla Sky,2001,0,92109217,266756984,132393654,134363330,2.89609436154473,1.437355112898202,1.458739248646528
Zoolander,2001,1,36843687,79978408,59439723,20538685,2.170749306387279,1.613294646651406,0.5574546597358728
28 Days,2000,1,58175060,83966868,50105659,33861209,1.443348197664085,0.8612910584020025,0.5820571392620824
Almost Famous,2000,1,81174503,64088881,43999763,20089118,0.7895198446733945,0.542039204108216,0.24748064056517846
American Psycho,2000,0,10823267,38793859,20388715,18405144,3.584302133542488,1.8837856443899978,1.7005164891524898
Beautiful Creatures,2000,1,67645419,75682603,26316961,49365642,1.1188134262277243,0.3890427672567155,0.7297706589710088
Best in Show,2000,1,8117450,27998998,25192844,2806154,3.4492356589815767,3.103541629452599,0.3456940295289777
Billy Elliot,2000,1,6764542,147846184,29757576,118088608,21.8560523387984,4.399052589221857,17.456999749576543
Boiler Room,2000,0,12176175,38928095,22950688,15977407,3.1970709192336675,1.884884867374196,1.3121860518594715
Bring It On,2000,1,13529084,122375366,92476091,29899275,9.045354881379996,6.83535492868549,2.209999952694506
Cast Away,2000,0,114997212,578003746,316082883,261920863,5.02624138400851,2.748613444645945,2.277627939362565
Cecil B. Demented,2000,1,13529084,2643423,1727642,915781,0.195388172621295,0.12769837189273125,0.06768980072856373
Center Stage,2000,1,24352351,23271276,23271276,0,0.9556069555666309,0.9556069555666309,0
Charlie&#39;s Angels,2000,1,121761754,351399133,169526922,181872211,2.8859565623537256,1.3922838365156929,1.493672725838033
Chicken Run,2000,1,56822152,308184297,144482383,163701914,5.423664647548019,2.5427122682717123,2.8809523792763074
Chocolat,2000,1,33822710,206318992,96475572,109843420,6.100013629895416,2.852390361387364,3.2476232685080526
Coyote Ugly,2000,0,60880877,156648214,82238253,74409961,2.573028210483893,1.3508059846115554,1.2222222258723376
Dancer in the Dark,2000,1,16911355,61635111,5624704,56010407,3.6445992056816263,0.3325992506218455,3.3119999550597807
"Dude, Where&#39;s My Car",2000,0,18940717,99006237,63220562,35785675,5.227164156457224,3.337812502029358,1.8893516544278657
Dune,2000,1,60880877,37133914,37133914,0,0.6099438087923733,0.6099438087923733,0
Erin Brockovich,2000,1,67645419,348786874,169855868,178931006,5.156104864987236,2.510973699490279,2.645131165496957
Final Destination,2000,0,31116893,151575620,72113147,79462473,4.871168210785055,2.3174918845528696,2.553676326232185
Gladiator,2000,0,139349563,619204256,253918993,365285263,4.443532097764813,1.8221728689597685,2.6213592288050447
Gone in Sixty Seconds,2000,0,139755436,314744675,137513677,177230998,2.252110429536351,0.9839594146448801,1.2681510148914708
High Fidelity,2000,0,27058168,64779503,36903356,27876147,2.3940831101351723,1.3638527190754377,1.0302303910597348
Hollow Man,2000,1,121761754,258676083,99045530,159630553,2.1244444540442475,0.8134371158943718,1.311007338149876
Little Nicky,2000,0,108232671,78834500,53362591,25471909,0.7283798807847955,0.49303588747246196,0.23534399331233358
Love &amp; Basketball,2000,1,20293626,37488584,37125324,363260,1.8473083124721033,1.8294081107043167,0.017900201767786596
Meet the Parents,2000,0,74409961,412095756,224887250,187208506,5.538179975662129,3.022273456103545,2.5159065195585844
Memento,2000,0,6764542,53741710,34559865,19181845,7.944619162686846,5.108973379128994,2.835645783557852
Miss Congeniality,2000,1,60880877,288738993,144500988,144238005,4.742687806550487,2.373503719402728,2.369184087147759
Mission to Mars,2000,0,121761754,143408288,82357777,61050511,1.1777777774127662,0.6763846141703905,0.5013931632423758
"O Brother, Where Art Thou?",2000,0,35175618,102501499,61566286,40935213,2.9139928401542226,1.75025456553457,1.1637382746196527
Pitch Black,2000,1,31116893,71950493,53081479,18869014,2.3122646917222744,1.7058733659559133,0.606391325766361
Pokemon: The Movie 2000,2000,0,40587251,181217915,59185579,122032336,4.464897487144424,1.4582307877909741,3.00666669935345
Red Planet,2000,0,108232671,45273684,23650043,21623641,0.41829960936656546,0.21851112775365214,0.19978848161291335
Remember the Titans,2000,0,40587251,184951617,156470282,28481335,4.556889477437139,3.8551584092255964,0.7017310682115426
Requiem for a Dream,2000,1,6088088,9998139,4918474,5079665,1.6422461370466392,0.8078848400351637,0.8343612970114755
Return to Me,2000,0,32469801,44189098,44189098,0,1.360929129193,1.360929129193,0
Romeo Must Die,2000,0,33822710,123164396,75726795,47437601,3.6414703611863155,2.2389333971169076,1.4025369640694079
Rugrats in Paris:,2000,1,40587251,139734889,103499437,36235452,3.442827133081765,2.5500479694966285,0.8927791635851366
Saving Grace,2000,1,5411634,37593061,16476533,21116528,6.946711658622886,3.044650284923186,3.9020613736996994
Scream 3,2000,1,54116335,218952089,120595650,98356439,4.045951910823229,2.228451908282407,1.8175000025408226
Sexy Beast,2000,0,5817506,13738212,9397377,4340835,2.361529493910277,1.6153618062448065,0.7461676876654704
Shanghai Noon,2000,0,74409961,96313324,77024193,19289131,1.2943606300237143,1.0351328231444712,0.25922780687924296
Snatch.,2000,0,13529084,113093815,40713217,72380598,8.359310578602365,3.009310682083133,5.349999896519233
Songcatcher,2000,1,2435235,4127634,4127634,0,1.6949633197617477,1.6949633197617477,0
The Beach,2000,0,67645419,53816800,53816800,0,0.7955719810087953,0.7955719810087953,0
The Cell,2000,0,47351793,116230018,82907528,33322490,2.454606481321626,1.7508846602704147,0.7037218210512113
The Emperor&#39;s New Groove,2000,1,135290838,229042753,120810082,108232671,1.692965735048518,0.892965730613628,0.8000000044348902
The Gift,2000,0,13529084,60295888,16246592,44049296,4.4567605611732475,1.2008641531089614,3.255896408064286
The Patriot,2000,0,148819922,291281175,153325570,137955605,1.9572727299238875,1.0302758390103175,0.9269968909135701
The Road to El Dorado,2000,0,128526296,88886081,68731346,20154735,0.6915789512832455,0.5347648546566689,0.15681409662657672
The Way of the Gun,2000,0,12176175,17671601,8182195,9489406,1.4513261348494089,0.6719840179695183,0.7793421168798904
The Whole Nine Yards,2000,1,32469801,115711368,77470905,38240463,3.5636611385453207,2.3859371666614155,1.1777239718839052
Thirteen days,2000,0,108232671,90042204,46765640,43276564,0.8319318295304752,0.43208431953046783,0.3998475100000073
Titan A.E.,2000,1,101468129,49722060,30781343,18940717,0.49002638059877895,0.303359718005641,0.186666662593138
Unbreakable,2000,0,99091212,335655410,128525137,207130273,3.3873378196242063,1.2970387020798575,2.090299117544349
Urbania,2000,0,304404,1396303,1396303,0,4.5870060840199205,4.5870060840199205,0
Vertical Limit,2000,0,101468129,288845939,92638183,196207756,2.846666651358083,0.912978133261923,1.93368851809616
What Lies Beneath,2000,1,121761754,390576517,210329023,180247494,3.2077109943734876,1.7273816784866618,1.480329315886826
What Women Want,2000,0,87939045,503417209,247318583,256098626,5.724615374206077,2.812386500217281,2.9122288739887954
Where the Heart Is,2000,1,20293626,55282615,45689304,9593311,2.724136879234889,2.251411551587676,0.472725327647213
"Wo hu cang long (Crouching Tiger, Hidden Dragon)",2000,1,20293626,288440067,173264011,115176056,14.213333142140296,8.537853757628135,5.675479384512162
X-Men,2000,0,101468129,400920487,212812106,188108381,3.9511962125565554,2.0973295565546497,1.8538666560019057
10 Things I Hate About You,1999,1,18180006,84486720,53390436,31096284,4.647232789692149,2.9367666875357465,1.7104661021564018
8MM,1999,0,55938481,134810098,50964770,83845328,2.409970660447501,0.9110860554114796,1.4988846050360216
American Beauty,1999,1,20976930,498213351,181881240,316332111,23.75053694701751,8.67053663238615,15.08000031463136
American Pie,1999,0,16781544,328251410,142364760,185886650,19.560262750555015,8.48341249172305,11.076850258831964
Analyze This,1999,0,41953861,247367876,149475534,97892342,5.896188577256334,3.562855251868237,2.333333325388097
Anna and the King,1999,0,104884652,54891212,54891212,0,0.5233483732205165,0.5233483732205165,0
Anywhere But Here,1999,0,32164627,26086372,26086372,0,0.8110267219949419,0.8110267219949419,0
Austin Powers: The Spy Who Shagged Me,1999,0,48946171,433988407,288139235,145849172,8.866646729117994,5.886859566604301,2.9797871625136927
Being John Malkovich,1999,1,18180006,45285530,31967340,13318190,2.4909524232280233,1.758378957630707,0.7325734655973161
Black and White,1999,1,13984620,7329780,7329780,0,0.5241315101876204,0.5241315101876204,0
Blue Streak,1999,0,50344633,164246788,95386564,68860224,3.2624488095881046,1.8946719504341207,1.3677768591539836
Boys Don&#39;t Cry,1999,1,2796924,29005501,16139101,12866400,10.370500235258449,5.770303733673135,4.600196501585313
But I&#39;m a Cheerleader,1999,1,1678154,3676824,3084486,592338,2.1909931984788047,1.8380232088354227,0.35296998964338194
Carrie 2: The Rage,1999,1,29367703,24837027,24837027,0,0.8457258982767566,0.8457258982767566,0
Cruel Intentions,1999,1,15383082,106008618,53463308,52545310,6.8912470205905425,3.4754614192396556,3.4157856013508865
Dick,1999,1,18180006,8777963,8777963,0,0.48283608927301785,0.48283608927301785,0
Dogma,1999,0,13984620,61460819,42864850,18595969,4.394886596847107,3.0651422777308213,1.3297443191162863
Drop Dead Gorgeous,1999,1,13984620,14783713,14783713,0,1.057140844727994,1.057140844727994,0
Election,1999,1,11886927,24057538,20898032,3159506,2.0238652092336396,1.7580685066880617,0.265796702545578
Eyes Wide Shut,1999,1,90900032,120627912,77882040,42745872,1.3270392688090582,0.8567878171924076,0.4702514516166507
Fight Club,1999,0,90900032,141040144,51785192,89254952,1.5515961974578842,0.5696938808558395,0.9819023166020447
Flawless,1999,0,37758475,6272780,6272780,0,0.16612906109158276,0.16612906109158276,0
For Love of the Game,1999,0,69923101,64486776,49209977,15276799,0.9222528045488143,0.7037728060716301,0.21847999847718425
Galaxy Quest,1999,0,62930791,126593993,99883369,26710624,2.011638356810103,1.5871939222883755,0.4244444345217272
"Girl, Interrupted",1999,1,33563089,40375263,40375263,0,1.2029662406818395,1.2029662406818395,0
Go!,1999,1,9090003,39693164,23599429,16093735,4.366683267321254,2.5961959528506204,1.7704873144706332
Jawbreaker,1999,1,4195386,4302816,4302816,0,1.0256067022200102,1.0256067022200102,0
Magnolia,1999,0,51743095,67751013,31396836,36354177,1.3093730284205072,0.6067831079683192,0.7025899204521878
Muppets From Space,1999,1,33563089,22801624,22801624,0,0.6793660738437991,0.6793660738437991,0
Mystery Men,1999,0,95095418,46795352,41621042,5174310,0.4920883990435796,0.4376766291726064,0.054411769870973174
Notting Hill,1999,1,58735405,508660113,162347007,346313106,8.660195890366296,2.7640399687377655,5.89615592162853
Office Space,1999,0,13984620,17939209,15142285,2796924,1.2827812983120028,1.0827812983120026,0.2
Payback,1999,0,69923101,226027993,114011185,112016808,3.2325224391864427,1.6305224363547606,1.602000002831682
Pocket Monsters: Mewtwo Strikes Back!,1999,0,41953861,228850846,119910654,108940192,5.45482204844031,2.8581553912284736,2.5966666572118355
Ravenous,1999,0,16781544,2884196,2884196,0,0.1718671416646764,0.1718671416646764,0
Sleepy Hollow,1999,1,97892342,289577211,141340236,148236975,2.9581191448050146,1.443833430811166,1.5142857139938484
South Park: Bigger Longer &amp; Uncut,1999,0,29367703,72772612,72772612,0,2.4779810664797313,2.4779810664797313,0
Star Wars: Episode I - The Phantom Menace,1999,1,160823133,1408313741,663632711,744681030,8.756910244995662,4.126475455493085,4.630434789502577
Stuart Little,1999,0,146838513,417860454,195805974,222054480,2.845714284780315,1.3334783225433506,1.5122359622369643
Tarzan,1999,0,202776994,626779240,239265412,387513828,3.0909780623338365,1.179943578806578,1.9110344835272586
The 13th Warrior,1999,0,174807753,86283567,45728169,40555398,0.4935911910039825,0.2615911949854993,0.23199999601848323
The Blair Witch Project,1999,1,839077,347238122,196538593,150699529,413.8334407926805,234.23189170958088,179.60154908309966
The Boondock Saints,1999,0,9789234,575990,42613,533377,0.058839128781679954,0.004353047439666883,0.05448608134201307
The Green Mile,1999,0,83907722,406534833,191311527,215223306,4.845022881207525,2.280022892291129,2.5649999889163957
The Haunting,1999,1,111876962,251987342,127524221,124463121,2.252361321716977,1.139861314789724,1.1125000069272528
The Iron Giant,1999,0,69923101,43819293,32387409,11431884,0.6266783419688438,0.46318610783580666,0.1634922341330371
The Matrix,1999,1,90900032,643684004,239808171,403875833,7.081229674374592,2.6381527676469907,4.443076906727602
The Mummy,1999,0,111876962,582299294,217300705,364998589,5.204818611359862,1.942318607114126,3.2625000042457355
The Sixth Sense,1999,0,55938481,940894052,410457404,530436648,16.820157343922155,7.337657309643427,9.48250003427873
The Talented Mr. Ripley,1999,0,55938481,180110910,113683964,66426946,3.2198033764985503,2.032303379850447,1.1874999966481035
Three to Tango,1999,0,27969241,14782268,14782268,0,0.5285187395682278,0.5285187395682278,0
Topsy-Turvy,1999,1,27969241,8672922,8672922,0,0.31008785687105345,0.31008785687105345,0
Toy Story 2,1999,0,125861583,715115132,343814937,371300195,5.681758603020272,2.73169086869025,2.950067734330022
Virus,1999,0,104884652,42830263,19593418,23236845,0.4083558669766097,0.18680920064453282,0.22154666633207687
Wild Wild West,1999,0,244730855,309380824,159152923,150227901,1.2641676261050123,0.6503181750417208,0.6138494510632916
Wing Commander,1999,0,41953861,16191424,16191424,0,0.38593406218321596,0.38593406218321596,0
54,1998,0,18578720,23948203,23948203,0,1.2890125369239647,1.2890125369239647,0
A Bug&#39;s Life,1998,1,64310954,518911253,232660690,286250563,8.06878487605704,3.6177458975340344,4.451038978523005
American History X,1998,0,14291323,9603575,9603575,0,0.6719864214110898,0.6719864214110898,0
Armageddon,1998,0,200078524,792596781,288081893,504514888,3.9614285689152724,1.4398441533884967,2.521584415526776
Beloved,1998,1,75744013,32659228,32659228,0,0.43117900288700045,0.43117900288700045,0
Blade,1998,0,64310954,187556021,100242021,87314e3,2.9163930766755537,1.5587083500580632,1.3576847266174903
Bride of Chucky,1998,0,35728308,72445844,46309872,26135972,2.0276875132178103,1.2961675095277392,0.7315200036900712
Buffalo &#39;66,1998,0,2143698,3402201,3402201,0,1.5870710333265228,1.5870710333265228,0
Dark City,1998,0,38586572,38953947,20629634,18324313,1.0095207991007857,0.5346324622980243,0.4748883368027613
Deep Impact,1998,1,114330585,499431243,200742590,298688653,4.368308296507011,1.7558082992403126,2.6124999972666982
Disturbing Behavior,1998,0,21436985,25020345,25020345,0,1.167157834928746,1.167157834928746,0
Elizabeth,1998,1,35728308,117404137,42992157,74411980,3.2860256634599097,1.2033079484200595,2.08271771503985
Enemy of the State,1998,0,121476247,358211780,159419475,198792305,2.9488215914342497,1.3123510063658783,1.6364705850683714
Ever After,1998,1,37157440,93902242,93902242,0,2.527145088574455,2.527145088574455,0
Fear and Loathing in Las Vegas,1998,0,26438948,19596124,15263526,4332598,0.7411839533100939,0.5773121532672177,0.16387180004287613
Festen (The Celebration),1998,0,1857872,2354896,2354896,0,1.2675232739392164,1.2675232739392164,0
Get Real,1998,0,2858265,1646948,1646948,0,0.5762054952917242,0.5762054952917242,0
Godzilla,1998,0,178641539,537353750,194811162,342542588,3.0080000038512877,1.0905143512002546,1.917485652651033
Halloween H20: 20 Years Later,1998,1,24295249,78661926,78661926,0,3.237749322923177,3.237749322923177,0
Happiness,1998,1,4287397,8212442,3925045,4287397,1.915484383648167,0.915484383648167,1
Hope Floats,1998,1,42873969,116515728,85905591,30610137,2.717633349970468,2.003677126323434,0.7139562236470339
Little Voice,1998,1,8574794,31136839,6566863,24569976,3.631205484353327,0.7658333249755038,2.8653721593778227
"Lock, Stock and Two Smoking Barrels",1998,0,1929329,40524745,5570142,34954603,21.004579830604317,2.8870876869626696,18.11749214364165
Lost in Space,1998,1,114330585,194429617,98778237,95651380,1.7005914646548865,0.8639703627861258,0.8366211018687607
Mercury Rising,1998,0,85747939,47137546,47137546,0,0.5497222038187997,0.5497222038187997,0
Mulan,1998,0,128621908,433741657,172382303,261359354,3.372222226714286,1.340225049374948,2.031997177339338
Out of Sight,1998,0,68598351,110847172,53681880,57165292,1.6158868308656573,0.7825535048211291,0.8333333260445284
Pi,1998,0,97181,6686214,4603452,2082762,68.80165876045729,47.369876827774974,21.431781932682313
Practical Magic,1998,1,85747939,97662611,66955646,30706965,1.1389499519049664,0.7808426275994809,0.35810732430548564
Primary Colors,1998,1,92893600,55761862,55761862,0,0.6002766821395661,0.6002766821395661,0
Quest for Camelot,1998,1,57165293,54553553,32544916,22008637,0.9543124881735496,0.5693125022555207,0.384999985918029
Rounders,1998,0,17149588,32758425,32758425,0,1.9101581332449502,1.9101581332449502,0
Run Lola Run,1998,0,2500982,20769827,10385968,10383859,8.304668726124378,4.152755997444204,4.151912728680174
Rush Hour,1998,1,50019631,350566156,201774709,148791447,7.008571414691164,4.033910386104208,2.974661028586956
Rushmore,1998,0,14291323,27268466,24445621,2822845,1.9080435030402714,1.7105219019960574,0.19752160104421404
Safe Men,1998,0,1429132,30312,30312,0,0.02121007716572017,0.02121007716572017,0
Saving Private Ryan,1998,0,92893600,693179313,309171460,384007853,7.462078259427991,3.3282320848799056,4.1338461745480855
Shakespeare in Love,1998,1,37157440,399442481,143367401,256075080,10.750000026912511,3.858376707329676,6.891623319582835
Six Days Seven Nights,1998,0,114330585,235521005,106240687,129280318,2.0599999991253433,0.929241173741917,1.1307588253834264
Sliding Doors,1998,1,8574794,84046055,17022681,67023374,9.801524678027251,1.9851999943089012,7.816324683718349
Slums of Beverly Hills,1998,1,7145662,7864191,7864191,0,1.1005545742297915,1.1005545742297915,0
Small Soldiers,1998,0,57165293,102531416,78807819,23723597,1.7935955650572806,1.3785955579725622,0.41500000708471835
Smoke Signals,1998,1,2858265,11085232,9602769,1482463,3.878307994535146,3.3596496476009046,0.5186583469342416
Sphere,1998,0,104326659,71697130,52975497,18721633,0.6872369026980918,0.5077848510417649,0.17945205165632688
Star Trek: Insurrection,1998,1,100039262,168351786,100307450,68044336,1.6828571366310159,1.0026808274535253,0.6801763091774907
Stepmom,1998,1,71456616,228297140,130247778,98049362,3.1949055633980765,1.8227532353337303,1.3721523280643462
The Avengers,1998,1,85747939,69434988,33420854,36014134,0.8097569318838089,0.3897569363154023,0.4199999955684066
The Big Lebowski,1998,0,21436985,66011004,25008106,41002898,3.0793044824167204,1.1665869057612346,1.9127175766554858
The Faculty,1998,0,21436985,57570196,57570196,0,2.6855547083696703,2.6855547083696703,0
The Man in the Iron Mask,1998,0,50019631,81415051,81415051,0,1.6276619673583756,1.6276619673583756,0
The Mask of Zorro,1998,0,92893600,333988221,134093691,199894530,3.5953846228373108,1.4435191552485855,2.151865467588725
The Negotiator,1998,0,71456616,70178637,63890455,6288182,0.9821153159561881,0.8941153188670451,0.08799999708914287
The Prince of Egypt,1998,0,85747939,312408324,144932864,167475460,3.6433333283963827,1.69021979641983,1.953113531976553
The Proposition,1998,0,28582646,7593849,2720259,4873590,0.26568040621571565,0.09517169963900474,0.1705087065767109
The Thin Red Line,1998,0,74314880,52021118,52021118,0,0.7000094462912407,0.7000094462912407,0
The Truman Show,1998,0,85747939,354996466,179525030,175471436,4.139999982973352,2.0936366762121246,2.046363306761227
There&#39;s Something About Mary,1998,1,31440911,514630544,252219917,262410627,16.36818169804304,8.022029546154053,8.346152151888983
Urban Legend,1998,1,20007852,103714796,54473818,49240978,5.183704677543596,2.722621998603348,2.4610826789402482
Vampires (John Carpenter&#39;s),1998,0,28582646,28966833,28966833,0,1.0134412678238396,1.0134412678238396,0
Velvet Goldmine,1998,0,12862191,6948401,1506002,5442399,0.5402190808704365,0.11708751642702242,0.42313156444341404
Wild Things,1998,0,28582646,79426456,42581425,36845031,2.778834961605724,1.4897649783718414,1.2890699832338826
You&#39;ve Got Mail,1998,1,92893600,358426384,165524241,192902143,3.8584615517107745,1.7818691599851872,2.0765923917255873
A Simple Wish,1997,1,40634668,11849668,11849668,0,0.29161473646099434,0.29161473646099434,0
Air Bud,1997,0,4353714,40327947,35768573,4559374,9.262883827463172,8.215645997876756,1.0472378295864175
Air Force One,1997,0,123355241,457529453,251000935,206528518,3.709039431895723,2.034781278567645,1.6742581533280778
Alien: Resurrection,1997,1,87074287,233213967,69361952,163852015,2.678333352301811,0.7965836343856597,1.8817497179161513
Anastasia,1997,1,76915621,202885136,84757254,118127882,2.6377624383998666,1.101951110815318,1.5358113275845489
As Good as It Gets,1997,1,72561906,455851198,215476950,240374248,6.282238479237301,2.9695602262707927,3.312678252966508
Austin Powers: International Man of Mystery,1997,0,26122286,98225585,78198499,20027086,3.7602216360390512,2.993554966820285,0.7666666692187659
Batman &amp; Robin,1997,0,181404766,345855898,155754415,190101483,1.9065425105754938,0.858601559564317,1.0479409510111768
Boogie Nights,1997,0,21768572,62565379,38328318,24237061,2.8741149855856416,1.7607180663940658,1.1133969191915758
Cats Don&#39;t Dance,1997,1,46439620,5207916,5207916,0,0.11214381168493627,0.11214381168493627,0
Chasing Amy,1997,1,362810,21993652,17424311,4569341,60.620302637744274,48.02599432209696,12.594308315647309
Cinderella,1997,1,4208591,123355241,123355241,0,29.310341869761164,29.310341869761164,0
Clockwatchers,1997,1,2902476,783612,780691,2921,0.26998052697076563,0.26897414483358345,0.0010063821371821852
Con Air,1997,0,116099050,325247966,146745677,178502289,2.801469658881791,1.2639696621117915,1.5374999967699994
Conspiracy Theory,1997,0,116099050,207213175,110466780,96746395,1.7847964733561559,0.9514873722050267,0.8333091011511291
Contact,1997,1,130611431,240760405,146459429,94300976,1.843333337340129,1.1213369907875828,0.7219963465525464
Eve&#39;s Bayou,1997,1,7256191,21541344,21541344,0,2.968684809978128,2.968684809978128,0
Event Horizon,1997,1,87074287,38709226,38709226,0,0.444554039242377,0.444554039242377,0
Fever Pitch,1997,1,58049525,72665044,61055139,11609905,1.2517767199645475,1.0517767199645476,0.2
Flubber,1997,0,116099050,258311390,134956149,123355241,2.2249225122858456,1.1624225090558449,1.0625000032300005
G.I. Jane,1997,1,72561906,69904916,69904916,0,0.9633831283318275,0.9633831283318275,0
Gattaca,1997,0,52244573,18188044,18188044,0,0.3481326950456653,0.3481326950456653,0
George of the Jungle,1997,1,79818097,253187730,152762052,100425678,3.172059213589119,1.9138774005098118,1.258181813079307
Good Will Hunting,1997,0,14512381,327883215,200899879,126983336,22.593343917858828,13.843343762818796,8.75000015504003
Grosse Pointe Blank,1997,1,21768572,45090566,40757090,4333476,2.071360767256575,1.872290474542841,0.19907029271373428
Hercules,1997,1,101586669,363825398,143835260,219990138,3.581428563230083,1.4158871573985756,2.1655414058315072
I Know What You Did Last Summer,1997,1,24671048,181767707,104852087,76915620,7.367652440220618,4.250005390934345,3.1176470492862727
In the Company of Men,1997,0,36281,4184879,4184879,0,115.34629695984124,115.34629695984124,0
Jackie Brown,1997,1,17414858,108447385,57575205,50872180,6.227290799614903,3.306096724991958,2.9211940746229454
Kiss the Girls,1997,0,39183429,87840357,87840357,0,2.241773097499966,2.241773097499966,0
L.A. Confidential,1997,0,50793334,160514159,93757206,66756953,3.1601422147244755,1.8458565055012928,1.3142857092231828
Liar Liar,1997,0,65305716,439305185,263270001,176035184,6.726902511872008,4.031346980408269,2.695555531463739
Men in Black,1997,0,130611431,853024040,363811668,489212372,6.53100600360163,2.785450440398283,3.745555563203346
Mononoke-hime,1997,1,29024763,218193652,3445395,214748257,7.517499867268511,0.11870536203861509,7.398794505229897
Mortal Kombat: Annihilation,1997,1,43537144,74488288,52139221,22349067,1.7109135132979785,1.1975801857834312,0.5133333275145471
Must love Dogs,1997,0,50793334,85470471,63701899,21768572,1.6827103926668803,1.2541389584704166,0.42857143419646365
My Best Friend&#39;s Wedding,1997,0,66756954,433809062,184036082,249772980,6.498335169696329,2.7568076578209366,3.741527511875392
Orgazmo,1997,0,1451238,910343,844655,65688,0.6272871851481288,0.5820237617813205,0.0452634233668082
Scream 2,1997,1,34829715,147102287,147102287,0,4.223470878242902,4.223470878242902,0
Selena,1997,1,29024763,51446556,51446556,0,1.7725056359633324,1.7725056359633324,0
Smilla&#39;s Sense of Snow,1997,1,50793334,3224642,3224642,0,0.06348553532634814,0.06348553532634814,0
Spawn,1997,1,58049525,127636188,79789061,47847127,2.198746466917688,1.3744998085686317,0.8242466583490563
Starship Troopers,1997,1,145123812,175744937,79482791,96262146,1.211000004602966,0.5476895204489254,0.6633104841540408
The Devil&#39;s Advocate,1997,1,82720573,222050207,88536300,133513907,2.6843407745736965,1.070305690459857,1.6140350841138396
The Fifth Element,1997,0,137867622,382981741,92256459,290725282,2.77789473296348,0.6691669709077886,2.1087277620556915
The Game,1997,0,72561906,70044851,70044851,0,0.9653116195707429,0.9653116195707429,0
The Lost World: Jurassic Park,1997,0,108842859,1141669701,332459322,809210379,10.489155756189756,3.054489059314401,7.434666696875355
The Peacemaker,1997,0,72561906,91380645,59882642,31498003,1.2593473633396566,0.8252628038739777,0.43408455946567887
The Postman,1997,0,116099050,25615375,25615375,0,0.2206338036357748,0.2206338036357748,0
Titanic,1997,1,290247625,3171930973,955890356,2216040617,10.928361508556701,3.2933615081260355,7.635000000430667
Volcano,1997,1,130611431,174293699,69001723,105291976,1.3344444484342262,0.52829773375655,0.8061467146776763
August,1996,0,5049561,18767,18767,0,0.0037165607069604666,0.0037165607069604666,0
Bound,1996,1,6683242,10412962,5646983,4765979,1.5580704693919507,0.8449466591214264,0.7131238102705244
Broken Arrow,1996,0,96535720,220318272,104920957,115397315,2.2822461157382987,1.086861495413304,1.1953846203249947
Chain Reaction,1996,0,81684071,89420791,31524414,57896377,1.0947151617847255,0.38593098524680536,0.7087841765379201
DragonHeart,1996,0,84654401,154998762,76285021,78713741,1.830959290586676,0.9011347324990227,0.9298245580876533
Emma,1996,1,8762473,56186252,33017679,23168573,6.412145521019009,3.768077687657354,2.644067833361655
Escape from L.A.,1996,0,74258246,37763082,37763082,0,0.5085372202300604,0.5085372202300604,0
Eye for an Eye,1996,1,29703299,39791578,39791578,0,1.3396349678195678,1.3396349678195678,0
Fargo,1996,1,10396154,76047227,36487162,39560065,7.3149384859054605,3.5096788677812967,3.805259618124164
Freeway,1996,1,4455495,438856,438856,0,0.09849769778666567,0.09849769778666567,0
From Dusk Till Dawn,1996,0,29703299,38211750,38211750,0,1.2864480137374639,1.2864480137374639,0
Hamlet,1996,0,2970330,3593608,2342531,1251077,1.2098345975026343,0.7886433493921551,0.4211912481104793
Harriet the Spy,1996,1,19307144,39460903,39460903,0,2.0438498309226887,2.0438498309226887,0
Independence Day,1996,1,111387369,1213975115,454711839,759263276,10.898678421967215,4.0822567503143015,6.816421671652915
Jingle All the Way,1996,0,89109896,192822510,89989691,102832819,2.163873134808731,1.0098731458512755,1.1539999889574555
Kingpin,1996,0,37129123,47857099,37163912,10693187,1.2889369619637931,1.0009369733834004,0.28799998858039283
Love and Other Catastrophes,1996,1,371291,1103798,315278,788520,2.972864949594792,0.8491398929680494,2.1237250566267427
Mars Attacks!,1996,1,118813194,150552679,56096190,94456489,1.2671377136784994,0.47213771561431134,0.7949999980641881
