"","game","date","visitor","hometeam","foul.num","foul.home","foul.vis","foul.diff","score.diff","lead.vis","lead.home","previous.foul.home","previous.foul.vis","foul.type","offensive","personal","shooting","time"
"4358",297,20100120,"GTOWN","PITT",5,0,1,0,-3,1,0,1,0,"Personal",0,1,0,15.5333333333333
"4359",297,20100120,"GTOWN","PITT",6,0,1,-1,-5,1,0,0,1,"Shooting",0,0,1,13.6833333333333
"4360",297,20100120,"GTOWN","PITT",7,0,1,-2,-6,1,0,0,1,"Shooting",0,0,1,11.2166666666667
"4361",297,20100120,"GTOWN","PITT",8,0,1,-3,-4,1,0,0,1,"Personal",0,1,0,9.73333333333333
"4362",297,20100120,"GTOWN","PITT",9,1,0,-4,-5,1,0,0,1,"Shooting",0,0,1,6.28333333333333
"4363",297,20100120,"GTOWN","PITT",10,1,0,-3,0,0,0,1,0,"Personal",0,1,0,3.45
"4364",297,20100120,"GTOWN","PITT",11,1,0,-2,0,0,0,1,0,"Offensive",1,0,0,3.33333333333333
"4365",297,20100120,"GTOWN","PITT",12,0,1,-1,-2,1,0,1,0,"Offensive",1,0,0,1.76666666666667
"4366",297,20100120,"GTOWN","PITT",13,1,0,-2,0,0,0,0,1,"Personal",0,1,0,0.866666666666667
"4367",298,20100118,"SYR","ND",1,0,1,0,0,0,0,0,0,"Personal",0,1,0,18.5666666666667
"4368",298,20100118,"SYR","ND",2,0,1,-1,0,0,0,0,1,"Shooting",0,0,1,18.25
"4369",298,20100118,"SYR","ND",3,0,1,-2,2,0,1,0,1,"Personal",0,1,0,16.4833333333333
"4370",298,20100118,"SYR","ND",4,1,0,-3,-2,1,0,0,1,"Shooting",0,0,1,13.65
"4371",298,20100118,"SYR","ND",5,0,1,-2,-1,1,0,1,0,"Offensive",1,0,0,12.4
"4372",298,20100118,"SYR","ND",6,1,0,-3,-5,1,0,0,1,"Shooting",0,0,1,10.3666666666667
"4373",298,20100118,"SYR","ND",7,0,1,-2,-3,1,0,1,0,"Personal",0,1,0,8.11666666666667
"4374",298,20100118,"SYR","ND",8,0,1,-3,-3,1,0,0,1,"Personal",0,1,0,7.36666666666667
"4375",298,20100118,"SYR","ND",9,1,0,-4,6,0,1,0,1,"Shooting",0,0,1,3.63333333333333
"4376",298,20100118,"SYR","ND",10,1,0,-3,-6,1,0,1,0,"Personal",0,1,0,2.26666666666667
"4377",298,20100118,"SYR","ND",11,1,0,-2,-7,1,0,1,0,"Personal",0,1,0,0.233333333333333
"4378",298,20100118,"SYR","ND",12,1,0,-1,-7,1,0,1,0,"Personal",0,1,0,0.133333333333333
"4379",299,20100117,"PROV","MARQET",1,1,0,0,-2,1,0,0,0,"Personal",0,1,0,17.8666666666667
"4380",299,20100117,"PROV","MARQET",2,0,1,1,0,0,0,1,0,"Personal",0,1,0,16.5
"4381",299,20100117,"PROV","MARQET",3,1,0,0,3,0,1,0,1,"Personal",0,1,0,15.8333333333333
"4382",299,20100117,"PROV","MARQET",4,1,0,1,5,0,1,1,0,"Shooting",0,0,1,14.95
"4383",299,20100117,"PROV","MARQET",5,1,0,2,8,0,1,1,0,"Personal",0,1,0,11.9833333333333
"4384",299,20100117,"PROV","MARQET",6,1,0,3,13,0,1,1,0,"Personal",0,1,0,9.55
"4385",299,20100117,"PROV","MARQET",7,0,1,4,13,0,1,1,0,"Personal",0,1,0,9.45
"4386",299,20100117,"PROV","MARQET",8,0,1,3,14,0,1,0,1,"Personal",0,1,0,7.31666666666667
"4387",299,20100117,"PROV","MARQET",9,1,0,2,15,0,1,0,1,"Offensive",1,0,0,5.5
"4388",299,20100117,"PROV","MARQET",10,0,1,3,13,0,1,1,0,"Personal",0,1,0,4.61666666666667
"4389",299,20100117,"PROV","MARQET",11,0,1,2,16,0,1,0,1,"Personal",0,1,0,2.46666666666667
"4390",299,20100117,"PROV","MARQET",12,1,0,1,16,0,1,0,1,"Personal",0,1,0,2.46666666666667
"4391",299,20100117,"PROV","MARQET",14,1,0,3,16,0,1,1,0,"Offensive",1,0,0,0.833333333333333
"4392",300,20100117,"DEPAUL","STJNNY",1,1,0,0,2,0,1,0,0,"Shooting",0,0,1,19.05
"4393",300,20100117,"DEPAUL","STJNNY",2,0,1,1,2,0,1,1,0,"Personal",0,1,0,18.8166666666667
"4394",300,20100117,"DEPAUL","STJNNY",3,0,1,0,4,0,1,0,1,"Offensive",1,0,0,17.2166666666667
"4395",300,20100117,"DEPAUL","STJNNY",4,1,0,-1,4,0,1,0,1,"Shooting",0,0,1,16.6333333333333
"4396",300,20100117,"DEPAUL","STJNNY",5,0,1,0,2,0,1,1,0,"Personal",0,1,0,14.6666666666667
"4397",300,20100117,"DEPAUL","STJNNY",6,0,1,-1,2,0,1,0,1,"Shooting",0,0,1,14.0666666666667
"4398",300,20100117,"DEPAUL","STJNNY",7,1,0,-2,2,0,1,0,1,"Shooting",0,0,1,13.7
"4399",300,20100117,"DEPAUL","STJNNY",8,0,1,-1,0,0,0,1,0,"Shooting",0,0,1,13.3166666666667
"4400",300,20100117,"DEPAUL","STJNNY",9,1,0,-2,0,0,0,0,1,"Shooting",0,0,1,12.6833333333333
"4401",300,20100117,"DEPAUL","STJNNY",10,0,1,-1,-2,1,0,1,0,"Shooting",0,0,1,12.05
"4402",300,20100117,"DEPAUL","STJNNY",11,1,0,-2,0,0,0,0,1,"Shooting",0,0,1,10.3
"4403",300,20100117,"DEPAUL","STJNNY",12,0,1,-1,2,0,1,1,0,"Personal",0,1,0,9.03333333333333
"4404",300,20100117,"DEPAUL","STJNNY",13,1,0,-2,2,0,1,0,1,"Personal",0,1,0,8.03333333333333
"4405",300,20100117,"DEPAUL","STJNNY",14,1,0,-1,12,0,1,1,0,"Shooting",0,0,1,3.01666666666667
"4406",300,20100117,"DEPAUL","STJNNY",15,0,1,0,7,0,1,1,0,"Shooting",0,0,1,1.58333333333333
"4407",300,20100117,"DEPAUL","STJNNY",16,0,1,-1,9,0,1,0,1,"Shooting",0,0,1,0.933333333333333
"4408",301,20100117,"GTOWN","NOVA",1,1,0,0,2,0,1,0,0,"Personal",0,1,0,18.8
"4409",301,20100117,"GTOWN","NOVA",2,1,0,1,2,0,1,1,0,"Personal",0,1,0,18.5166666666667
"4410",301,20100117,"GTOWN","NOVA",3,1,0,2,2,0,1,1,0,"Personal",0,1,0,17.3333333333333
"4411",301,20100117,"GTOWN","NOVA",4,0,1,3,2,0,1,1,0,"Offensive",1,0,0,16.6666666666667
"4412",301,20100117,"GTOWN","NOVA",5,1,0,2,2,0,1,0,1,"Personal",0,1,0,16.4166666666667
"4413",301,20100117,"GTOWN","NOVA",6,1,0,3,-1,1,0,1,0,"Personal",0,1,0,15.5
"4414",301,20100117,"GTOWN","NOVA",7,0,1,4,-1,1,0,1,0,"Offensive",1,0,0,15.45
"4415",301,20100117,"GTOWN","NOVA",8,0,1,3,2,0,1,0,1,"Shooting",0,0,1,15.2333333333333
"4416",301,20100117,"GTOWN","NOVA",9,0,1,2,1,0,1,0,1,"Personal",0,1,0,13.7166666666667
"4417",301,20100117,"GTOWN","NOVA",10,0,1,1,5,0,1,0,1,"Personal",0,1,0,11.3
"4418",301,20100117,"GTOWN","NOVA",11,0,1,0,7,0,1,0,1,"Personal",0,1,0,8.8
"4419",301,20100117,"GTOWN","NOVA",12,1,0,-1,7,0,1,0,1,"Personal",0,1,0,8.6
"4420",301,20100117,"GTOWN","NOVA",13,0,1,0,7,0,1,1,0,"Personal",0,1,0,8.48333333333333
"4421",301,20100117,"GTOWN","NOVA",14,0,1,-1,11,0,1,0,1,"Shooting",0,0,1,8.05
"4422",301,20100117,"GTOWN","NOVA",15,1,0,-2,13,0,1,0,1,"Shooting",0,0,1,7.31666666666667
"4423",301,20100117,"GTOWN","NOVA",16,1,0,-1,14,0,1,1,0,"Personal",0,1,0,6.86666666666667
"4424",301,20100117,"GTOWN","NOVA",17,1,0,0,14,0,1,1,0,"Shooting",0,0,1,6.81666666666667
"4425",301,20100117,"GTOWN","NOVA",18,1,0,1,13,0,1,1,0,"Shooting",0,0,1,5.5
"4426",301,20100117,"GTOWN","NOVA",19,1,0,2,16,0,1,1,0,"Shooting",0,0,1,4.5
"4427",301,20100117,"GTOWN","NOVA",20,0,1,3,14,0,1,1,0,"Personal",0,1,0,2.68333333333333
"4428",301,20100117,"GTOWN","NOVA",21,0,1,2,14,0,1,0,1,"Personal",0,1,0,2.05
"4429",301,20100117,"GTOWN","NOVA",22,1,0,1,15,0,1,0,1,"Personal",0,1,0,0.633333333333333
"4430",301,20100117,"GTOWN","NOVA",23,0,1,2,13,0,1,1,0,"Shooting",0,0,1,0.133333333333333
"4431",302,20100116,"RUT","SFL",1,0,1,0,0,0,0,0,0,"Personal",0,1,0,19.3833333333333
"4432",302,20100116,"RUT","SFL",2,1,0,-1,4,0,1,0,1,"Personal",0,1,0,18.5666666666667
"4433",302,20100116,"RUT","SFL",3,1,0,0,4,0,1,1,0,"Offensive",1,0,0,18.3166666666667
"4434",302,20100116,"RUT","SFL",4,0,1,1,1,0,1,1,0,"Shooting",0,0,1,16.9666666666667
"4435",302,20100116,"RUT","SFL",5,1,0,0,2,0,1,0,1,"Personal",0,1,0,15.3833333333333
"4436",302,20100116,"RUT","SFL",6,0,1,1,4,0,1,1,0,"Shooting",0,0,1,14.2166666666667
"4437",302,20100116,"RUT","SFL",7,1,0,0,7,0,1,0,1,"Personal",0,1,0,13.1166666666667
"4438",302,20100116,"RUT","SFL",8,1,0,1,6,0,1,1,0,"Shooting",0,0,1,11.25
"4439",302,20100116,"RUT","SFL",9,1,0,2,5,0,1,1,0,"Personal",0,1,0,10.55
"4440",302,20100116,"RUT","SFL",10,0,1,3,3,0,1,1,0,"Shooting",0,0,1,6.65
"4441",302,20100116,"RUT","SFL",11,0,1,2,6,0,1,0,1,"Shooting",0,0,1,3.3
"4442",303,20100116,"ND","CIN",1,1,0,0,-1,1,0,0,0,"Shooting",0,0,1,13.8666666666667
"4443",303,20100116,"ND","CIN",2,0,1,1,-2,1,0,1,0,"Offensive",1,0,0,11.6166666666667
"4444",303,20100116,"ND","CIN",3,1,0,0,-2,1,0,0,1,"Personal",0,1,0,9.08333333333333
"4445",303,20100116,"ND","CIN",4,0,1,1,-4,1,0,1,0,"Shooting",0,0,1,8.3
"4446",303,20100116,"ND","CIN",5,1,0,0,-3,1,0,0,1,"Shooting",0,0,1,7.36666666666667
"4447",303,20100116,"ND","CIN",6,1,0,1,-3,1,0,1,0,"Shooting",0,0,1,5.7
"4448",303,20100116,"ND","CIN",7,1,0,2,-5,1,0,1,0,"Personal",0,1,0,2.85
"4449",303,20100116,"ND","CIN",8,0,1,3,-3,1,0,1,0,"Shooting",0,0,1,1.55
"4450",303,20100116,"ND","CIN",9,1,0,2,-3,1,0,0,1,"Personal",0,1,0,1.01666666666667
"4451",303,20100116,"ND","CIN",11,1,0,4,-5,1,0,1,0,"Personal",0,1,0,0.766666666666667
"4452",303,20100116,"ND","CIN",12,0,1,5,-5,1,0,1,0,"Personal",0,1,0,0.75
"4453",304,20100116,"LOU","PITT",1,1,0,0,0,0,0,0,0,"Offensive",1,0,0,19.25
"4454",304,20100116,"LOU","PITT",2,0,1,1,2,0,1,1,0,"Personal",0,1,0,18.05
"4455",304,20100116,"LOU","PITT",3,1,0,0,2,0,1,0,1,"Personal",0,1,0,17.85
"4456",304,20100116,"LOU","PITT",4,1,0,1,0,0,0,1,0,"Offensive",1,0,0,17.3333333333333
"4457",304,20100116,"LOU","PITT",5,1,0,2,-2,1,0,1,0,"Personal",0,1,0,16.2333333333333
"4458",304,20100116,"LOU","PITT",6,0,1,3,-4,1,0,1,0,"Personal",0,1,0,14.6
"4459",304,20100116,"LOU","PITT",7,0,1,2,-2,1,0,0,1,"Shooting",0,0,1,12.4
"4460",304,20100116,"LOU","PITT",8,1,0,1,0,0,0,0,1,"Shooting",0,0,1,11.9333333333333
"4461",304,20100116,"LOU","PITT",9,0,1,2,-1,1,0,1,0,"Shooting",0,0,1,11.75
"4462",304,20100116,"LOU","PITT",10,0,1,1,0,0,0,0,1,"Offensive",1,0,0,10.0333333333333
"4463",304,20100116,"LOU","PITT",11,0,1,0,-3,1,0,0,1,"Personal",0,1,0,8.88333333333333
"4464",304,20100116,"LOU","PITT",12,0,1,-1,-4,1,0,0,1,"Offensive",1,0,0,7.95
"4465",304,20100116,"LOU","PITT",13,0,1,-2,-4,1,0,0,1,"Personal",0,1,0,7.86666666666667
"4466",304,20100116,"LOU","PITT",14,1,0,-3,-2,1,0,0,1,"Personal",0,1,0,7.11666666666667
"4467",304,20100116,"LOU","PITT",15,1,0,-2,0,0,0,1,0,"Shooting",0,0,1,5.13333333333333
"4468",304,20100116,"LOU","PITT",16,0,1,-1,-4,1,0,1,0,"Personal",0,1,0,4.56666666666667
"4469",304,20100116,"LOU","PITT",17,0,1,-2,-2,1,0,0,1,"Personal",0,1,0,1.76666666666667
"4470",304,20100116,"LOU","PITT",18,0,1,-3,-4,1,0,0,1,"Personal",0,1,0,0.816666666666667
"4471",305,20100116,"SYR","WV",1,0,1,0,-3,1,0,0,0,"Personal",0,1,0,18.45
"4472",305,20100116,"SYR","WV",2,1,0,-1,-3,1,0,0,1,"Personal",0,1,0,17.7333333333333
"4473",305,20100116,"SYR","WV",3,0,1,0,3,0,1,1,0,"Offensive",1,0,0,14.6
"4474",305,20100116,"SYR","WV",4,1,0,-1,-2,1,0,0,1,"Offensive",1,0,0,13.1166666666667
"4475",305,20100116,"SYR","WV",5,1,0,0,-1,1,0,1,0,"Personal",0,1,0,12.05
"4476",305,20100116,"SYR","WV",6,0,1,1,-1,1,0,1,0,"Offensive",1,0,0,11.95
"4477",305,20100116,"SYR","WV",7,0,1,0,-3,1,0,0,1,"Shooting",0,0,1,10.7166666666667
"4478",305,20100116,"SYR","WV",8,1,0,-1,-4,1,0,0,1,"Personal",0,1,0,9.85
"4479",305,20100116,"SYR","WV",9,1,0,0,-4,1,0,1,0,"Personal",0,1,0,7.38333333333333
"4480",305,20100116,"SYR","WV",10,1,0,1,-4,1,0,1,0,"Shooting",0,0,1,6.98333333333333
"4481",305,20100116,"SYR","WV",11,0,1,2,-7,1,0,1,0,"Offensive",1,0,0,5.35
"4482",305,20100116,"SYR","WV",12,0,1,1,-4,1,0,0,1,"Offensive",1,0,0,3.16666666666667
"4483",305,20100116,"SYR","WV",13,0,1,0,-4,1,0,0,1,"Personal",0,1,0,2.33333333333333
"4484",305,20100116,"SYR","WV",14,0,1,-1,-4,1,0,0,1,"Offensive",1,0,0,0.616666666666667
"4485",306,20100114,"PROV","DEPAUL",1,1,0,0,2,0,1,0,0,"Shooting",0,0,1,19.5
"4486",306,20100114,"PROV","DEPAUL",2,1,0,1,-1,1,0,1,0,"Shooting",0,0,1,18.65
"4487",306,20100114,"PROV","DEPAUL",3,1,0,2,0,0,0,1,0,"Shooting",0,0,1,18.0666666666667
"4488",306,20100114,"PROV","DEPAUL",4,0,1,3,-1,1,0,1,0,"Personal",0,1,0,16.9333333333333
"4489",306,20100114,"PROV","DEPAUL",5,1,0,2,-3,1,0,0,1,"Personal",0,1,0,15.9
"4490",306,20100114,"PROV","DEPAUL",6,0,1,3,-3,1,0,1,0,"Shooting",0,0,1,14.6166666666667
"4491",306,20100114,"PROV","DEPAUL",7,0,1,2,-1,1,0,0,1,"Personal",0,1,0,12.1666666666667
"4492",306,20100114,"PROV","DEPAUL",8,1,0,1,0,0,0,0,1,"Shooting",0,0,1,10.9166666666667
"4493",306,20100114,"PROV","DEPAUL",9,1,0,2,2,0,1,1,0,"Personal",0,1,0,6.91666666666667
"4494",306,20100114,"PROV","DEPAUL",10,0,1,3,2,0,1,1,0,"Shooting",0,0,1,5.95
"4495",306,20100114,"PROV","DEPAUL",11,1,0,2,3,0,1,0,1,"Personal",0,1,0,5.73333333333333
"4496",306,20100114,"PROV","DEPAUL",12,0,1,3,6,0,1,1,0,"Personal",0,1,0,4.13333333333333
"4497",306,20100114,"PROV","DEPAUL",13,1,0,2,5,0,1,0,1,"Personal",0,1,0,3.1
"4498",306,20100114,"PROV","DEPAUL",14,0,1,3,3,0,1,1,0,"Personal",0,1,0,1.7
"4499",306,20100114,"PROV","DEPAUL",15,1,0,2,0,0,0,0,1,"Personal",0,1,0,1.4
"4500",306,20100114,"PROV","DEPAUL",16,1,0,3,-1,1,0,1,0,"Personal",0,1,0,0.7
"4501",306,20100114,"PROV","DEPAUL",17,0,1,4,-2,1,0,1,0,"Personal",0,1,0,0.7
"4502",307,20100114,"SETON","GTOWN",1,0,1,0,2,0,1,0,0,"Shooting",0,0,1,17.6333333333333
"4503",307,20100114,"SETON","GTOWN",2,1,0,-1,1,0,1,0,1,"Personal",0,1,0,16.3833333333333
"4504",307,20100114,"SETON","GTOWN",3,0,1,0,3,0,1,1,0,"Shooting",0,0,1,15.0833333333333
"4505",307,20100114,"SETON","GTOWN",4,0,1,-1,9,0,1,0,1,"Shooting",0,0,1,12.7
"4506",307,20100114,"SETON","GTOWN",5,1,0,-2,14,0,1,0,1,"Personal",0,1,0,11.2
"4507",307,20100114,"SETON","GTOWN",6,1,0,-1,14,0,1,1,0,"Shooting",0,0,1,10.9666666666667
"4508",307,20100114,"SETON","GTOWN",7,1,0,0,15,0,1,1,0,"Personal",0,1,0,7.98333333333333
"4509",307,20100114,"SETON","GTOWN",8,0,1,1,11,0,1,1,0,"Shooting",0,0,1,6.85
"4510",307,20100114,"SETON","GTOWN",9,0,1,0,12,0,1,0,1,"Personal",0,1,0,5.41666666666667
"4511",307,20100114,"SETON","GTOWN",10,1,0,-1,12,0,1,0,1,"Offensive",1,0,0,5.2
"4512",307,20100114,"SETON","GTOWN",11,1,0,0,10,0,1,1,0,"Personal",0,1,0,3.78333333333333
"4513",307,20100114,"SETON","GTOWN",12,0,1,1,8,0,1,1,0,"Shooting",0,0,1,3.66666666666667
"4514",307,20100114,"SETON","GTOWN",13,0,1,0,10,0,1,0,1,"Personal",0,1,0,2.45
"4515",307,20100114,"SETON","GTOWN",14,1,0,-1,14,0,1,0,1,"Shooting",0,0,1,1.63333333333333
"4516",307,20100114,"SETON","GTOWN",15,1,0,0,12,0,1,1,0,"Personal",0,1,0,1.03333333333333
"4517",307,20100114,"SETON","GTOWN",16,0,1,1,12,0,1,1,0,"Personal",0,1,0,1
"4518",308,20100113,"SYR","RUT",1,0,1,0,-2,1,0,0,0,"Offensive",1,0,0,17.0333333333333
"4519",308,20100113,"SYR","RUT",2,0,1,-1,-7,1,0,0,1,"Shooting",0,0,1,12.9666666666667
"4520",308,20100113,"SYR","RUT",3,1,0,-2,-4,1,0,0,1,"Shooting",0,0,1,11.8
"4521",308,20100113,"SYR","RUT",4,1,0,-1,-7,1,0,1,0,"Shooting",0,0,1,11.6166666666667
"4522",308,20100113,"SYR","RUT",5,0,1,0,-7,1,0,1,0,"Shooting",0,0,1,10.9666666666667
"4523",308,20100113,"SYR","RUT",6,0,1,-1,-8,1,0,0,1,"Shooting",0,0,1,5.76666666666667
"4524",308,20100113,"SYR","RUT",7,0,1,-2,-11,1,0,0,1,"Offensive",1,0,0,4.56666666666667
"4525",309,20100113,"CIN","STJNNY",1,1,0,0,0,0,0,0,0,"Personal",0,1,0,19.4166666666667
"4526",309,20100113,"CIN","STJNNY",2,0,1,1,-2,1,0,1,0,"Shooting",0,0,1,18.9333333333333
"4527",309,20100113,"CIN","STJNNY",3,1,0,0,-6,1,0,0,1,"Shooting",0,0,1,17.5
"4528",309,20100113,"CIN","STJNNY",4,0,1,1,-6,1,0,1,0,"Shooting",0,0,1,17.3833333333333
"4529",309,20100113,"CIN","STJNNY",5,1,0,0,-5,1,0,0,1,"Personal",0,1,0,15.3666666666667
"4530",309,20100113,"CIN","STJNNY",6,1,0,1,-5,1,0,1,0,"Shooting",0,0,1,15.0666666666667
"4531",309,20100113,"CIN","STJNNY",7,1,0,2,-2,1,0,1,0,"Shooting",0,0,1,13.3666666666667
"4532",309,20100113,"CIN","STJNNY",8,0,1,3,-4,1,0,1,0,"Shooting",0,0,1,11.9333333333333
"4533",309,20100113,"CIN","STJNNY",9,1,0,2,-2,1,0,0,1,"Personal",0,1,0,10.9833333333333
"4534",309,20100113,"CIN","STJNNY",10,0,1,3,-2,1,0,1,0,"Personal",0,1,0,10.65
"4535",309,20100113,"CIN","STJNNY",11,1,0,2,-2,1,0,0,1,"Shooting",0,0,1,10.1333333333333
"4536",309,20100113,"CIN","STJNNY",12,0,1,3,-2,1,0,1,0,"Shooting",0,0,1,9.86666666666667
"4537",309,20100113,"CIN","STJNNY",13,1,0,2,3,0,1,0,1,"Shooting",0,0,1,5.16666666666667
"4538",309,20100113,"CIN","STJNNY",14,1,0,3,1,0,1,1,0,"Personal",0,1,0,2.88333333333333
"4539",310,20100113,"PITT","CT",1,1,0,0,0,0,0,0,0,"Shooting",0,0,1,18.35
"4540",310,20100113,"PITT","CT",2,1,0,1,-3,1,0,1,0,"Shooting",0,0,1,16.3666666666667
"4541",310,20100113,"PITT","CT",3,0,1,2,-5,1,0,1,0,"Shooting",0,0,1,15.9833333333333
"4542",310,20100113,"PITT","CT",4,0,1,1,-10,1,0,0,1,"Personal",0,1,0,13.1833333333333
"4543",310,20100113,"PITT","CT",5,1,0,0,-8,1,0,0,1,"Personal",0,1,0,11.3166666666667
"4544",310,20100113,"PITT","CT",6,1,0,1,-4,1,0,1,0,"Shooting",0,0,1,9.61666666666667
"4545",310,20100113,"PITT","CT",7,1,0,2,-6,1,0,1,0,"Personal",0,1,0,9.15
"4546",310,20100113,"PITT","CT",8,1,0,3,-6,1,0,1,0,"Personal",0,1,0,9.03333333333333
"4547",310,20100113,"PITT","CT",9,1,0,4,-6,1,0,1,0,"Personal",0,1,0,9.01666666666667
"4548",310,20100113,"PITT","CT",10,0,1,5,-8,1,0,1,0,"Offensive",1,0,0,7.76666666666667
"4549",310,20100113,"PITT","CT",11,0,1,4,-8,1,0,0,1,"Shooting",0,0,1,7.38333333333333
"4550",310,20100113,"PITT","CT",12,0,1,3,-6,1,0,0,1,"Offensive",1,0,0,6.61666666666667
"4551",310,20100113,"PITT","CT",13,0,1,2,-6,1,0,0,1,"Offensive",1,0,0,5.15
"4552",310,20100113,"PITT","CT",14,0,1,1,-4,1,0,0,1,"Shooting",0,0,1,3.85
"4553",310,20100113,"PITT","CT",15,1,0,0,-3,1,0,0,1,"Offensive",1,0,0,3.41666666666667
"4554",310,20100113,"PITT","CT",16,0,1,1,-5,1,0,1,0,"Shooting",0,0,1,1.81666666666667
"4555",311,20100113,"WV","SFL",1,1,0,0,2,0,1,0,0,"Personal",0,1,0,18.6333333333333
"4556",311,20100113,"WV","SFL",2,0,1,1,4,0,1,1,0,"Personal",0,1,0,13.6333333333333
"4557",311,20100113,"WV","SFL",3,1,0,0,7,0,1,0,1,"Offensive",1,0,0,11.7666666666667
"4558",311,20100113,"WV","SFL",4,1,0,1,7,0,1,1,0,"Personal",0,1,0,11.2666666666667
"4559",311,20100113,"WV","SFL",5,0,1,2,5,0,1,1,0,"Shooting",0,0,1,9.95
"4560",311,20100113,"WV","SFL",6,0,1,1,7,0,1,0,1,"Offensive",1,0,0,9.63333333333333
"4561",311,20100113,"WV","SFL",7,1,0,0,9,0,1,0,1,"Offensive",1,0,0,7.3
"4562",311,20100113,"WV","SFL",8,0,1,1,9,0,1,1,0,"Personal",0,1,0,6.93333333333333
"4563",311,20100113,"WV","SFL",9,1,0,0,9,0,1,0,1,"Shooting",0,0,1,6.56666666666667
"4564",311,20100113,"WV","SFL",10,1,0,1,8,0,1,1,0,"Shooting",0,0,1,6.33333333333333
"4565",311,20100113,"WV","SFL",11,1,0,2,1,0,1,1,0,"Shooting",0,0,1,4.28333333333333
"4566",311,20100113,"WV","SFL",12,1,0,3,1,0,1,1,0,"Offensive",1,0,0,2.85
"4567",311,20100113,"WV","SFL",13,0,1,4,-1,1,0,1,0,"Personal",0,1,0,1.4
"4568",311,20100113,"WV","SFL",14,0,1,3,-3,1,0,0,1,"Shooting",0,0,1,0.766666666666667
"4569",311,20100113,"WV","SFL",15,1,0,2,-2,1,0,0,1,"Shooting",0,0,1,0.466666666666667
"4570",311,20100113,"WV","SFL",16,0,1,3,-4,1,0,1,0,"Personal",0,1,0,0.1
"4571",312,20100111,"NOVA","LOU",1,1,0,0,5,0,1,0,0,"Shooting",0,0,1,18.4
"4572",312,20100111,"NOVA","LOU",2,0,1,1,4,0,1,1,0,"Shooting",0,0,1,17.3
"4573",312,20100111,"NOVA","LOU",3,1,0,0,6,0,1,0,1,"Personal",0,1,0,17.2333333333333
"4574",312,20100111,"NOVA","LOU",4,1,0,1,3,0,1,1,0,"Shooting",0,0,1,15.5166666666667
"4575",312,20100111,"NOVA","LOU",5,1,0,2,7,0,1,1,0,"Personal",0,1,0,15
"4576",312,20100111,"NOVA","LOU",6,1,0,3,7,0,1,1,0,"Shooting",0,0,1,14.85
"4577",312,20100111,"NOVA","LOU",7,0,1,4,6,0,1,1,0,"Offensive",1,0,0,14.2833333333333
"4578",312,20100111,"NOVA","LOU",8,0,1,3,6,0,1,0,1,"Personal",0,1,0,13.7666666666667
"4579",312,20100111,"NOVA","LOU",9,0,1,2,6,0,1,0,1,"Personal",0,1,0,13.7666666666667
"4580",312,20100111,"NOVA","LOU",10,1,0,1,7,0,1,0,1,"Offensive",1,0,0,12.7
"4581",312,20100111,"NOVA","LOU",11,0,1,2,7,0,1,1,0,"Personal",0,1,0,12.3333333333333
"4582",312,20100111,"NOVA","LOU",12,1,0,1,7,0,1,0,1,"Personal",0,1,0,12.1
"4583",312,20100111,"NOVA","LOU",13,1,0,2,8,0,1,1,0,"Personal",0,1,0,11
"4584",312,20100111,"NOVA","LOU",14,0,1,3,8,0,1,1,0,"Personal",0,1,0,10.7833333333333
"4585",312,20100111,"NOVA","LOU",15,0,1,2,5,0,1,0,1,"Personal",0,1,0,10.0333333333333
"4586",312,20100111,"NOVA","LOU",16,1,0,1,7,0,1,0,1,"Personal",0,1,0,10.0166666666667
"4587",312,20100111,"NOVA","LOU",17,0,1,2,9,0,1,1,0,"Offensive",1,0,0,8.25
"4588",312,20100111,"NOVA","LOU",18,0,1,1,9,0,1,0,1,"Personal",0,1,0,7.91666666666667
"4589",312,20100111,"NOVA","LOU",19,1,0,0,11,0,1,0,1,"Offensive",1,0,0,7.35
"4590",312,20100111,"NOVA","LOU",21,1,0,0,15,0,1,0,1,"Personal",0,1,0,7.25
"4591",312,20100111,"NOVA","LOU",22,1,0,1,14,0,1,1,0,"Personal",0,1,0,6.85
"4592",312,20100111,"NOVA","LOU",23,0,1,2,15,0,1,1,0,"Personal",0,1,0,5.71666666666667
"4593",312,20100111,"NOVA","LOU",24,1,0,1,17,0,1,0,1,"Personal",0,1,0,5.31666666666667
"4594",312,20100111,"NOVA","LOU",25,0,1,2,13,0,1,1,0,"Shooting",0,0,1,3.95
"4595",312,20100111,"NOVA","LOU",26,0,1,1,12,0,1,0,1,"Shooting",0,0,1,3.23333333333333
"4596",312,20100111,"NOVA","LOU",27,0,1,0,10,0,1,0,1,"Shooting",0,0,1,2.06666666666667
"4597",312,20100111,"NOVA","LOU",28,1,0,-1,10,0,1,0,1,"Shooting",0,0,1,1.96666666666667
"4598",313,20100110,"SFL","SYR",1,1,0,0,-1,1,0,0,0,"Shooting",0,0,1,15.9
"4599",313,20100110,"SFL","SYR",2,1,0,1,1,0,1,1,0,"Personal",0,1,0,15.2833333333333
"4600",313,20100110,"SFL","SYR",3,1,0,2,3,0,1,1,0,"Shooting",0,0,1,13.1
"4601",313,20100110,"SFL","SYR",4,1,0,3,2,0,1,1,0,"Shooting",0,0,1,12.4666666666667
"4602",313,20100110,"SFL","SYR",5,0,1,4,4,0,1,1,0,"Offensive",1,0,0,11.9333333333333
