"","dis_id","sch_id","stud_nm","mathn","readn","female","nonwhite","sch_size","sch_ses","dis_size","dis_ses"
"34537","30,008.00","391,030","34,720",34,48,0,0,0.76,-17.01,0.08,19.34
"34538","30,008.00","391,030","34,721",64,37,1,1,0.76,-17.01,0.08,19.34
"34539","30,008.00","391,030","34,722",54,66,0,1,0.76,-17.01,0.08,19.34
"34540","30,008.00","391,030","34,723",48,66,0,0,0.76,-17.01,0.08,19.34
"34541","30,008.00","391,030","34,724",83,77,1,0,0.76,-17.01,0.08,19.34
"34542","30,008.00","391,030","34,725",41,48,1,0,0.76,-17.01,0.08,19.34
"34543","30,008.00","391,030","34,726",67,59,1,0,0.76,-17.01,0.08,19.34
"34544","30,008.00","391,030","34,727",95,66,0,1,0.76,-17.01,0.08,19.34
"34545","30,008.00","391,030","34,728",47,47,1,0,0.76,-17.01,0.08,19.34
"34546","30,008.00","391,030","34,729",89,81,0,0,0.76,-17.01,0.08,19.34
"34547","30,008.00","391,030","34,730",22,32,1,NA,0.76,-17.01,0.08,19.34
"34548","30,008.00","391,030","34,731",7,29,1,1,0.76,-17.01,0.08,19.34
"34549","30,008.00","391,030","34,732",31,29,1,0,0.76,-17.01,0.08,19.34
"34550","30,008.00","391,030","34,733",68,68,0,0,0.76,-17.01,0.08,19.34
"34551","30,008.00","391,030","34,734",99,57,1,0,0.76,-17.01,0.08,19.34
"34552","30,008.00","391,030","34,735",58,56,0,0,0.76,-17.01,0.08,19.34
"34553","30,008.00","391,030","34,736",29,37,0,0,0.76,-17.01,0.08,19.34
"34554","30,008.00","391,030","34,737",56,67,1,0,0.76,-17.01,0.08,19.34
"34555","30,008.00","391,030","34,738",65,88,0,0,0.76,-17.01,0.08,19.34
"34556","30,008.00","391,030","34,739",75,79,0,0,0.76,-17.01,0.08,19.34
"34557","30,008.00","391,030","34,740",15,64,0,0,0.76,-17.01,0.08,19.34
"34558","30,008.00","391,030","34,741",23,55,0,0,0.76,-17.01,0.08,19.34
"34559","30,008.00","391,030","34,742",39,53,0,0,0.76,-17.01,0.08,19.34
"34560","30,008.00","391,030","34,743",70,57,1,0,0.76,-17.01,0.08,19.34
"34561","30,008.00","391,030","34,744",20,17,1,0,0.76,-17.01,0.08,19.34
"34562","30,008.00","391,030","34,745",44,44,0,0,0.76,-17.01,0.08,19.34
"34563","30,008.00","391,030","34,746",55,50,0,0,0.76,-17.01,0.08,19.34
"34564","30,008.00","391,030","34,747",60,63,0,0,0.76,-17.01,0.08,19.34
"34565","30,008.00","391,030","34,748",30,26,1,0,0.76,-17.01,0.08,19.34
"34566","30,008.00","391,030","34,749",26,37,0,1,0.76,-17.01,0.08,19.34
"34567","30,008.00","391,030","34,750",56,53,1,0,0.76,-17.01,0.08,19.34
"34568","30,008.00","391,030","34,751",29,55,0,1,0.76,-17.01,0.08,19.34
"34569","30,008.00","391,030","34,752",36,45,1,0,0.76,-17.01,0.08,19.34
"34570","30,008.00","391,030","34,753",25,47,0,0,0.76,-17.01,0.08,19.34
"34571","30,008.00","391,030","34,754",22,23,1,1,0.76,-17.01,0.08,19.34
"34572","30,008.00","391,030","34,755",20,19,0,0,0.76,-17.01,0.08,19.34
"34573","30,008.00","391,030","34,756",63,32,1,0,0.76,-17.01,0.08,19.34
"34574","30,008.00","391,030","34,757",19,22,1,0,0.76,-17.01,0.08,19.34
"34575","30,008.00","391,030","34,758",20,45,1,0,0.76,-17.01,0.08,19.34
"34576","30,008.00","391,030","34,759",28,32,1,0,0.76,-17.01,0.08,19.34
"34577","30,008.00","391,030","34,760",78,99,0,0,0.76,-17.01,0.08,19.34
"34578","30,008.00","391,030","34,761",9,47,1,0,0.76,-17.01,0.08,19.34
"34579","30,008.00","391,030","34,762",83,78,0,0,0.76,-17.01,0.08,19.34
"34580","30,008.00","391,030","34,763",48,42,0,0,0.76,-17.01,0.08,19.34
"34581","30,008.00","391,030","34,764",74,64,0,0,0.76,-17.01,0.08,19.34
"34582","30,008.00","391,030","34,765",70,58,1,0,0.76,-17.01,0.08,19.34
"34583","30,008.00","391,030","34,766",31,27,0,0,0.76,-17.01,0.08,19.34
"34584","30,008.00","391,030","34,767",60,74,1,0,0.76,-17.01,0.08,19.34
"34585","30,008.00","391,030","34,768",42,59,1,0,0.76,-17.01,0.08,19.34
"34586","30,008.00","391,030","34,769",57,44,1,1,0.76,-17.01,0.08,19.34
"34587","30,008.00","391,030","34,770",95,67,1,0,0.76,-17.01,0.08,19.34
"34588","30,008.00","391,030","34,771",61,72,0,1,0.76,-17.01,0.08,19.34
"34589","30,008.00","391,030","34,772",74,60,0,0,0.76,-17.01,0.08,19.34
"34590","30,008.00","391,030","34,773",63,77,0,0,0.76,-17.01,0.08,19.34
"34591","30,008.00","391,030","34,774",43,52,1,0,0.76,-17.01,0.08,19.34
"34592","30,008.00","391,030","34,775",58,66,1,0,0.76,-17.01,0.08,19.34
"34593","30,008.00","391,030","34,776",51,50,1,0,0.76,-17.01,0.08,19.34
"34594","30,008.00","391,030","34,777",40,31,1,0,0.76,-17.01,0.08,19.34
"34595","30,008.00","391,030","34,778",56,42,1,0,0.76,-17.01,0.08,19.34
"34596","30,008.00","391,030","34,779",65,57,1,0,0.76,-17.01,0.08,19.34
"34597","30,008.00","391,030","34,780",68,76,1,0,0.76,-17.01,0.08,19.34
"34598","30,008.00","391,030","34,781",82,37,1,0,0.76,-17.01,0.08,19.34
"34599","30,008.00","391,030","34,782",71,73,0,0,0.76,-17.01,0.08,19.34
"34600","30,008.00","391,030","34,783",54,56,1,0,0.76,-17.01,0.08,19.34
"34601","30,008.00","391,030","34,784",31,39,1,1,0.76,-17.01,0.08,19.34
"34602","30,008.00","391,030","34,785",63,53,1,0,0.76,-17.01,0.08,19.34
"34603","30,008.00","391,030","34,786",67,58,0,0,0.76,-17.01,0.08,19.34
"34604","30,008.00","391,030","34,787",42,57,0,1,0.76,-17.01,0.08,19.34
"34605","30,008.00","391,030","34,788",37,15,1,0,0.76,-17.01,0.08,19.34
"34606","30,008.00","391,030","34,789",69,53,1,1,0.76,-17.01,0.08,19.34
"34607","30,008.00","391,030","34,790",55,56,1,0,0.76,-17.01,0.08,19.34
"34608","30,008.00","391,030","34,791",9,28,0,0,0.76,-17.01,0.08,19.34
"34609","30,008.00","391,030","34,792",59,64,1,0,0.76,-17.01,0.08,19.34
"34610","30,008.00","391,030","34,793",43,62,0,0,0.76,-17.01,0.08,19.34
"34611","30,008.00","391,030","34,794",39,27,1,0,0.76,-17.01,0.08,19.34
"34612","30,008.00","391,030","34,795",30,34,0,0,0.76,-17.01,0.08,19.34
"34613","30,008.00","391,030","34,796",99,80,0,0,0.76,-17.01,0.08,19.34
"34614","30,008.00","391,030","34,797",81,61,0,0,0.76,-17.01,0.08,19.34
"34615","30,008.00","391,030","34,798",75,58,0,0,0.76,-17.01,0.08,19.34
"34616","30,008.00","391,030","34,799",43,42,1,1,0.76,-17.01,0.08,19.34
"34617","30,008.00","391,030","34,800",32,30,1,1,0.76,-17.01,0.08,19.34
"34618","30,008.00","391,030","34,801",69,68,1,0,0.76,-17.01,0.08,19.34
"34619","30,008.00","391,030","34,802",48,35,1,0,0.76,-17.01,0.08,19.34
"34620","30,008.00","391,030","34,803",94,99,0,0,0.76,-17.01,0.08,19.34
"34621","30,008.00","391,030","34,804",26,29,0,0,0.76,-17.01,0.08,19.34
"34622","30,008.00","391,030","34,805",66,51,1,0,0.76,-17.01,0.08,19.34
"34623","30,008.00","391,030","34,806",34,32,0,0,0.76,-17.01,0.08,19.34
"34624","30,008.00","391,030","34,807",43,32,1,0,0.76,-17.01,0.08,19.34
"34625","30,008.00","391,030","34,808",34,17,1,1,0.76,-17.01,0.08,19.34
"34626","30,008.00","391,030","34,809",81,58,0,0,0.76,-17.01,0.08,19.34
"34627","30,008.00","391,030","34,810",51,62,0,0,0.76,-17.01,0.08,19.34
"34628","30,008.00","391,030","34,811",34,52,0,0,0.76,-17.01,0.08,19.34
"34629","30,008.00","391,030","34,812",32,73,0,0,0.76,-17.01,0.08,19.34
"34630","30,008.00","391,030","34,813",25,33,1,0,0.76,-17.01,0.08,19.34
"34631","30,008.00","391,030","34,814",42,40,1,0,0.76,-17.01,0.08,19.34
"34632","30,008.00","391,030","34,815",34,51,1,0,0.76,-17.01,0.08,19.34
"34633","30,008.00","391,030","34,816",45,52,0,0,0.76,-17.01,0.08,19.34
"34634","30,008.00","391,030","34,817",85,79,1,0,0.76,-17.01,0.08,19.34
"34635","30,008.00","391,030","34,818",40,46,0,1,0.76,-17.01,0.08,19.34
"34636","30,008.00","391,030","34,819",44,82,0,0,0.76,-17.01,0.08,19.34
"34637","30,008.00","391,030","34,820",61,80,1,0,0.76,-17.01,0.08,19.34
"34638","30,008.00","391,030","34,821",99,99,1,0,0.76,-17.01,0.08,19.34
"34639","30,008.00","391,030","34,822",60,62,1,0,0.76,-17.01,0.08,19.34
"34640","30,008.00","391,030","34,823",59,75,0,0,0.76,-17.01,0.08,19.34
"34641","30,008.00","391,030","34,824",99,64,1,0,0.76,-17.01,0.08,19.34
"34642","30,008.00","391,030","34,825",32,1,1,0,0.76,-17.01,0.08,19.34
"34643","30,008.00","391,030","34,826",62,43,1,0,0.76,-17.01,0.08,19.34
"34644","30,008.00","391,030","34,827",34,62,1,0,0.76,-17.01,0.08,19.34
"34645","30,008.00","391,030","34,828",87,74,0,0,0.76,-17.01,0.08,19.34
"34646","30,008.00","391,030","34,829",66,64,0,0,0.76,-17.01,0.08,19.34
"34647","30,008.00","391,030","34,830",56,39,0,0,0.76,-17.01,0.08,19.34
"34648","30,008.00","391,030","34,831",1,20,0,0,0.76,-17.01,0.08,19.34
"34649","30,008.00","391,030","34,832",58,48,1,0,0.76,-17.01,0.08,19.34
"34650","30,008.00","391,030","34,833",37,50,0,0,0.76,-17.01,0.08,19.34
"34651","30,008.00","391,030","34,834",46,50,0,0,0.76,-17.01,0.08,19.34
"34652","30,008.00","391,030","34,835",50,55,1,1,0.76,-17.01,0.08,19.34
"34653","30,008.00","391,030","34,836",27,43,0,0,0.76,-17.01,0.08,19.34
"34654","30,008.00","391,030","34,837",99,54,1,0,0.76,-17.01,0.08,19.34
"34655","30,008.00","391,030","34,838",36,63,0,1,0.76,-17.01,0.08,19.34
"34656","30,008.00","391,030","34,839",88,79,1,0,0.76,-17.01,0.08,19.34
"34657","30,008.00","391,030","34,840",64,61,1,0,0.76,-17.01,0.08,19.34
"34658","30,008.00","391,030","34,841",34,27,1,0,0.76,-17.01,0.08,19.34
"34659","30,008.00","391,030","34,842",30,50,1,0,0.76,-17.01,0.08,19.34
"34660","30,008.00","391,030","34,843",9,14,0,0,0.76,-17.01,0.08,19.34
"34661","30,008.00","391,030","34,844",16,22,0,0,0.76,-17.01,0.08,19.34
"34662","30,008.00","391,030","34,845",41,68,0,0,0.76,-17.01,0.08,19.34
"34663","30,008.00","391,030","34,846",47,37,1,0,0.76,-17.01,0.08,19.34
"34664","30,008.00","391,030","34,847",53,53,1,0,0.76,-17.01,0.08,19.34
"34665","30,008.00","391,030","34,848",64,63,0,0,0.76,-17.01,0.08,19.34
"34666","30,008.00","391,030","34,849",48,40,1,0,0.76,-17.01,0.08,19.34
"34667","30,008.00","391,030","34,850",69,50,1,0,0.76,-17.01,0.08,19.34
"34668","30,008.00","391,030","34,851",55,62,1,0,0.76,-17.01,0.08,19.34
"34669","30,008.00","391,030","34,852",66,58,1,0,0.76,-17.01,0.08,19.34
"34670","30,008.00","391,030","34,853",16,41,0,0,0.76,-17.01,0.08,19.34
"34671","30,008.00","391,030","34,854",63,63,0,1,0.76,-17.01,0.08,19.34
"34672","30,008.00","391,030","34,855",48,57,0,0,0.76,-17.01,0.08,19.34
"34673","30,008.00","391,030","34,856",73,57,0,0,0.76,-17.01,0.08,19.34
"34674","30,008.00","391,030","34,857",48,64,0,0,0.76,-17.01,0.08,19.34
"34675","30,008.00","391,030","34,858",67,72,0,0,0.76,-17.01,0.08,19.34
"34676","30,008.00","391,030","34,859",17,29,1,0,0.76,-17.01,0.08,19.34
"34677","30,008.00","391,030","34,860",32,39,0,0,0.76,-17.01,0.08,19.34
"34678","30,008.00","391,030","34,861",44,60,1,1,0.76,-17.01,0.08,19.34
"34679","30,008.00","391,030","34,862",51,39,1,1,0.76,-17.01,0.08,19.34
"34680","30,008.00","391,030","34,863",63,52,1,0,0.76,-17.01,0.08,19.34
"34681","30,008.00","391,030","34,864",63,55,0,0,0.76,-17.01,0.08,19.34
"34682","30,008.00","391,030","34,865",84,79,0,0,0.76,-17.01,0.08,19.34
"34683","30,008.00","391,030","34,866",62,32,1,0,0.76,-17.01,0.08,19.34
"34684","30,008.00","391,030","34,867",72,76,0,1,0.76,-17.01,0.08,19.34
"34685","30,008.00","391,030","34,868",52,37,0,0,0.76,-17.01,0.08,19.34
"34686","30,008.00","391,030","34,869",33,60,0,1,0.76,-17.01,0.08,19.34
"34687","30,008.00","391,030","34,870",99,88,0,0,0.76,-17.01,0.08,19.34
"34688","30,008.00","391,030","34,871",53,59,0,0,0.76,-17.01,0.08,19.34
"34689","30,008.00","391,030","34,872",5,9,1,1,0.76,-17.01,0.08,19.34
"34690","30,008.00","391,030","34,873",38,58,0,1,0.76,-17.01,0.08,19.34
"34691","30,008.00","391,030","34,874",66,53,1,0,0.76,-17.01,0.08,19.34
"34692","30,008.00","391,030","34,875",60,62,1,0,0.76,-17.01,0.08,19.34
"34693","30,008.00","391,030","34,876",94,82,0,0,0.76,-17.01,0.08,19.34
"34694","30,008.00","391,030","34,877",56,70,0,0,0.76,-17.01,0.08,19.34
"34695","30,008.00","391,030","34,878",44,40,0,0,0.76,-17.01,0.08,19.34
"34696","30,008.00","391,030","34,879",76,56,1,0,0.76,-17.01,0.08,19.34
"34697","30,008.00","391,030","34,880",61,54,1,0,0.76,-17.01,0.08,19.34
"34698","30,008.00","391,030","34,881",70,69,1,0,0.76,-17.01,0.08,19.34
"34699","30,008.00","391,030","34,882",99,69,1,0,0.76,-17.01,0.08,19.34
"34700","30,008.00","391,030","34,883",12,15,1,1,0.76,-17.01,0.08,19.34
"34701","30,008.00","391,030","34,884",11,27,1,0,0.76,-17.01,0.08,19.34
"34702","30,008.00","391,030","34,885",13,1,1,0,0.76,-17.01,0.08,19.34
"34703","30,008.00","391,030","34,886",4,18,1,1,0.76,-17.01,0.08,19.34
"34704","30,008.00","391,030","34,887",10,1,1,0,0.76,-17.01,0.08,19.34
"34705","30,008.00","391,030","34,888",29,27,0,1,0.76,-17.01,0.08,19.34
"34706","30,008.00","391,030","34,889",36,39,1,0,0.76,-17.01,0.08,19.34
"34707","30,008.00","391,030","34,890",16,25,1,0,0.76,-17.01,0.08,19.34
"34708","30,008.00","391,030","34,891",28,13,1,0,0.76,-17.01,0.08,19.34
"34709","30,008.00","391,030","34,892",5,14,1,0,0.76,-17.01,0.08,19.34
"34710","30,008.00","391,030","34,893",28,14,NA,0,0.76,-17.01,0.08,19.34
"34711","30,008.00","391,030","34,894",11,28,0,0,0.76,-17.01,0.08,19.34
"34712","30,008.00","391,030","34,895",7,25,0,0,0.76,-17.01,0.08,19.34
"34713","30,008.00","391,030","34,896",29,32,1,0,0.76,-17.01,0.08,19.34
"34714","30,008.00","391,030","34,897",1,16,1,0,0.76,-17.01,0.08,19.34
"34715","30,008.00","391,030","34,898",1,26,1,0,0.76,-17.01,0.08,19.34
"34716","30,008.00","391,030","34,899",38,34,0,1,0.76,-17.01,0.08,19.34
"34717","30,008.00","391,030","34,900",32,19,1,0,0.76,-17.01,0.08,19.34
"34718","30,008.00","391,030","34,901",13,32,1,0,0.76,-17.01,0.08,19.34
"34719","30,008.00","391,030","34,902",18,17,1,1,0.76,-17.01,0.08,19.34
"34720","30,008.00","391,030","34,904",14,29,0,0,0.76,-17.01,0.08,19.34
"34721","30,008.00","391,030","34,905",43,32,1,0,0.76,-17.01,0.08,19.34
"34722","30,008.00","391,030","34,906",12,20,0,0,0.76,-17.01,0.08,19.34
"34723","30,008.00","391,030","34,907",8,8,1,0,0.76,-17.01,0.08,19.34
"34724","30,008.00","391,030","34,908",13,19,1,0,0.76,-17.01,0.08,19.34
"34725","30,008.00","391,030","34,909",51,64,1,0,0.76,-17.01,0.08,19.34
"34726","30,008.00","391,030","34,910",28,16,1,0,0.76,-17.01,0.08,19.34
"34727","30,008.00","391,030","34,911",25,27,0,0,0.76,-17.01,0.08,19.34
"34728","30,008.00","391,030","34,912",24,35,1,0,0.76,-17.01,0.08,19.34
"34729","30,008.00","391,030","34,913",40,50,1,0,0.76,-17.01,0.08,19.34
"34730","29,955.00","392,060","46,250",59,46,0,1,0.12,-7.39,-0.45,14.72
"34731","29,955.00","392,060","46,251",74,63,1,0,0.12,-7.39,-0.45,14.72
"34732","29,955.00","392,060","46,252",1,18,NA,1,0.12,-7.39,-0.45,14.72
"34733","29,955.00","392,060","46,253",29,45,NA,NA,0.12,-7.39,-0.45,14.72
"34734","29,955.00","392,060","46,254",67,48,1,0,0.12,-7.39,-0.45,14.72
"34735","29,955.00","392,060","46,255",27,32,NA,1,0.12,-7.39,-0.45,14.72
"34736","29,955.00","392,060","46,257",16,10,1,1,0.12,-7.39,-0.45,14.72
"34737","29,955.00","392,060","46,258",1,10,1,1,0.12,-7.39,-0.45,14.72
"34738","29,955.00","392,060","46,260",6,18,0,0,0.12,-7.39,-0.45,14.72
"34739","29,955.00","392,060","46,261",24,29,0,1,0.12,-7.39,-0.45,14.72
"34740","29,955.00","392,060","46,263",34,46,1,0,0.12,-7.39,-0.45,14.72
"34741","29,955.00","392,060","46,264",89,69,1,0,0.12,-7.39,-0.45,14.72
"34742","29,955.00","392,060","46,266",39,29,0,0,0.12,-7.39,-0.45,14.72
"34743","29,955.00","392,060","46,267",25,42,1,0,0.12,-7.39,-0.45,14.72
"34744","29,955.00","392,060","46,268",53,39,1,0,0.12,-7.39,-0.45,14.72
"34745","29,955.00","392,060","46,269",14,15,1,1,0.12,-7.39,-0.45,14.72
"34746","29,955.00","392,060","46,270",40,23,1,1,0.12,-7.39,-0.45,14.72
"34747","29,955.00","392,060","46,271",26,42,0,0,0.12,-7.39,-0.45,14.72
"34748","29,955.00","392,060","46,272",42,60,1,0,0.12,-7.39,-0.45,14.72
"34749","29,955.00","392,060","46,273",35,38,1,0,0.12,-7.39,-0.45,14.72
"34750","29,955.00","392,060","46,274",63,57,1,0,0.12,-7.39,-0.45,14.72
"34751","29,955.00","392,060","46,275",21,17,1,0,0.12,-7.39,-0.45,14.72
"34752","29,955.00","392,060","46,276",81,75,1,0,0.12,-7.39,-0.45,14.72
"34753","29,955.00","392,060","46,277",32,35,0,0,0.12,-7.39,-0.45,14.72
"34754","29,955.00","392,060","46,278",25,30,1,1,0.12,-7.39,-0.45,14.72
"34755","29,955.00","392,060","46,279",25,27,1,0,0.12,-7.39,-0.45,14.72
"34756","29,955.00","392,060","46,280",52,40,1,0,0.12,-7.39,-0.45,14.72
"34757","29,955.00","392,060","46,281",50,39,1,1,0.12,-7.39,-0.45,14.72
"34758","29,955.00","392,060","46,282",54,52,1,0,0.12,-7.39,-0.45,14.72
"34759","29,955.00","392,060","46,283",43,32,1,0,0.12,-7.39,-0.45,14.72
"34760","29,955.00","392,060","46,284",15,51,0,1,0.12,-7.39,-0.45,14.72
"34761","29,955.00","392,060","46,285",60,55,1,0,0.12,-7.39,-0.45,14.72
"34762","29,955.00","392,060","46,286",42,52,1,0,0.12,-7.39,-0.45,14.72
"34763","29,955.00","392,060","46,287",38,60,1,1,0.12,-7.39,-0.45,14.72
"34764","29,955.00","392,060","46,288",68,67,1,0,0.12,-7.39,-0.45,14.72
"34765","29,955.00","392,060","46,289",36,55,1,1,0.12,-7.39,-0.45,14.72
"34766","29,955.00","392,060","46,290",29,40,0,0,0.12,-7.39,-0.45,14.72
"34767","29,955.00","392,060","46,291",47,79,1,NA,0.12,-7.39,-0.45,14.72
"34768","29,955.00","392,060","46,292",14,31,0,1,0.12,-7.39,-0.45,14.72
"34769","29,955.00","392,060","46,293",54,62,0,0,0.12,-7.39,-0.45,14.72
"34770","29,955.00","392,060","46,294",29,43,1,0,0.12,-7.39,-0.45,14.72
"34771","29,955.00","392,060","46,295",38,28,1,1,0.12,-7.39,-0.45,14.72
"34772","29,955.00","392,060","46,296",4,34,0,0,0.12,-7.39,-0.45,14.72
"34773","29,955.00","392,060","46,297",91,90,0,0,0.12,-7.39,-0.45,14.72
"34774","29,955.00","392,060","46,298",51,59,1,1,0.12,-7.39,-0.45,14.72
"34775","29,955.00","392,060","46,299",60,34,1,0,0.12,-7.39,-0.45,14.72
"34776","29,955.00","392,060","46,300",55,45,1,0,0.12,-7.39,-0.45,14.72
"34777","29,955.00","392,060","46,301",55,51,0,0,0.12,-7.39,-0.45,14.72
"34778","29,955.00","392,060","46,302",87,80,1,0,0.12,-7.39,-0.45,14.72
"34779","29,955.00","392,060","46,303",89,68,1,0,0.12,-7.39,-0.45,14.72
"34780","29,955.00","392,060","46,304",56,49,0,0,0.12,-7.39,-0.45,14.72
"34781","29,955.00","392,060","46,305",80,83,1,0,0.12,-7.39,-0.45,14.72
"34782","29,955.00","392,060","46,306",50,70,0,0,0.12,-7.39,-0.45,14.72
"34783","29,955.00","392,060","46,307",35,31,0,0,0.12,-7.39,-0.45,14.72
"34784","29,955.00","392,060","46,308",48,60,0,0,0.12,-7.39,-0.45,14.72
"34785","29,955.00","392,060","46,309",50,64,0,1,0.12,-7.39,-0.45,14.72
"34786","29,955.00","392,060","46,310",66,45,1,0,0.12,-7.39,-0.45,14.72
"34787","29,955.00","392,060","46,311",77,62,1,0,0.12,-7.39,-0.45,14.72
"34788","29,955.00","392,060","46,312",73,88,1,0,0.12,-7.39,-0.45,14.72
"34789","29,955.00","392,060","46,313",63,45,0,0,0.12,-7.39,-0.45,14.72
"34790","29,955.00","392,060","46,314",36,26,1,0,0.12,-7.39,-0.45,14.72
"34791","29,955.00","392,060","46,315",30,39,1,1,0.12,-7.39,-0.45,14.72
"34792","29,955.00","392,060","46,316",37,31,0,0,0.12,-7.39,-0.45,14.72
"34793","29,955.00","392,060","46,317",67,59,1,0,0.12,-7.39,-0.45,14.72
"34794","29,955.00","392,060","46,318",62,57,0,0,0.12,-7.39,-0.45,14.72
"34795","29,955.00","392,060","46,319",23,29,1,1,0.12,-7.39,-0.45,14.72
"34796","29,955.00","392,060","46,320",52,45,0,0,0.12,-7.39,-0.45,14.72
"34797","29,955.00","392,060","46,322",52,35,0,0,0.12,-7.39,-0.45,14.72
"34798","29,955.00","392,060","46,324",69,66,0,0,0.12,-7.39,-0.45,14.72
"34799","29,955.00","392,060","46,325",58,52,1,0,0.12,-7.39,-0.45,14.72
"34800","29,955.00","392,060","46,326",95,72,0,0,0.12,-7.39,-0.45,14.72
"34801","29,955.00","392,060","46,327",68,68,0,0,0.12,-7.39,-0.45,14.72
"34802","29,955.00","392,060","46,328",52,64,0,1,0.12,-7.39,-0.45,14.72
"34803","29,955.00","392,060","46,329",52,60,0,0,0.12,-7.39,-0.45,14.72
"34804","29,955.00","392,060","46,330",48,52,1,1,0.12,-7.39,-0.45,14.72
"34805","29,955.00","392,060","46,331",40,53,0,1,0.12,-7.39,-0.45,14.72
"34806","29,955.00","392,060","46,332",64,66,1,0,0.12,-7.39,-0.45,14.72
"34807","29,955.00","392,060","46,333",51,88,0,0,0.12,-7.39,-0.45,14.72
"34808","29,955.00","392,060","46,334",58,57,1,1,0.12,-7.39,-0.45,14.72
"34809","29,955.00","392,060","46,335",70,51,1,0,0.12,-7.39,-0.45,14.72
"34810","29,955.00","392,060","46,336",83,80,1,0,0.12,-7.39,-0.45,14.72
"34811","29,955.00","392,060","46,337",30,18,0,1,0.12,-7.39,-0.45,14.72
"34812","29,955.00","392,060","46,338",60,58,1,0,0.12,-7.39,-0.45,14.72
"34813","29,955.00","392,060","46,339",43,52,0,0,0.12,-7.39,-0.45,14.72
"34814","29,955.00","392,060","46,340",62,64,0,NA,0.12,-7.39,-0.45,14.72
"34815","29,955.00","392,060","46,341",98,40,1,0,0.12,-7.39,-0.45,14.72
"34816","29,955.00","392,060","46,342",68,62,1,0,0.12,-7.39,-0.45,14.72
"34817","29,955.00","392,060","46,343",50,36,1,0,0.12,-7.39,-0.45,14.72
"34818","29,955.00","392,060","46,344",56,63,1,1,0.12,-7.39,-0.45,14.72
"34819","29,955.00","392,060","46,345",33,53,0,1,0.12,-7.39,-0.45,14.72
"34820","29,955.00","392,060","46,346",66,60,0,0,0.12,-7.39,-0.45,14.72
"34821","29,955.00","392,060","46,347",17,29,0,1,0.12,-7.39,-0.45,14.72
"34822","29,955.00","392,060","46,348",89,66,0,0,0.12,-7.39,-0.45,14.72
"34823","29,955.00","392,060","46,349",55,52,0,0,0.12,-7.39,-0.45,14.72
"34824","29,955.00","392,060","46,350",56,57,0,0,0.12,-7.39,-0.45,14.72
"34825","29,955.00","392,060","46,351",48,53,1,0,0.12,-7.39,-0.45,14.72
"34826","29,955.00","392,060","46,352",52,53,0,1,0.12,-7.39,-0.45,14.72
"34827","29,955.00","392,060","46,353",29,32,1,1,0.12,-7.39,-0.45,14.72
"34828","29,955.00","392,060","46,354",77,85,1,1,0.12,-7.39,-0.45,14.72
"34829","30,104.00","395,050","52,915",58,62,1,0,0.47,-37.25,1.04,-17.12
"34830","30,104.00","395,050","52,916",24,36,0,1,0.47,-37.25,1.04,-17.12
"34831","30,104.00","395,050","52,917",22,45,1,0,0.47,-37.25,1.04,-17.12
"34832","30,104.00","395,050","52,918",33,35,0,0,0.47,-37.25,1.04,-17.12
"34833","30,104.00","395,050","52,919",45,45,1,0,0.47,-37.25,1.04,-17.12
"34834","30,104.00","395,050","52,920",62,75,1,0,0.47,-37.25,1.04,-17.12
"34835","30,104.00","395,050","52,921",22,42,1,0,0.47,-37.25,1.04,-17.12
"34836","30,104.00","395,050","52,922",38,48,1,0,0.47,-37.25,1.04,-17.12
"34837","30,104.00","395,050","52,923",38,18,1,0,0.47,-37.25,1.04,-17.12
"34838","30,104.00","395,050","52,924",54,58,1,0,0.47,-37.25,1.04,-17.12
"34839","30,104.00","395,050","52,925",45,37,0,0,0.47,-37.25,1.04,-17.12
"34840","30,104.00","395,050","52,926",45,45,1,0,0.47,-37.25,1.04,-17.12
"34841","30,104.00","395,050","52,927",25,28,0,0,0.47,-37.25,1.04,-17.12
"34842","30,104.00","395,050","52,928",50,55,1,0,0.47,-37.25,1.04,-17.12
"34843","30,104.00","395,050","52,929",12,27,1,0,0.47,-37.25,1.04,-17.12
"34844","30,104.00","395,050","52,930",43,48,1,0,0.47,-37.25,1.04,-17.12
"34845","30,104.00","395,050","52,931",26,45,1,0,0.47,-37.25,1.04,-17.12
"34846","30,104.00","395,050","52,932",66,40,1,0,0.47,-37.25,1.04,-17.12
"34847","30,104.00","395,050","52,933",41,40,1,0,0.47,-37.25,1.04,-17.12
"34848","30,104.00","395,050","52,934",68,75,1,0,0.47,-37.25,1.04,-17.12
"34849","30,104.00","395,050","52,935",63,64,0,0,0.47,-37.25,1.04,-17.12
"34850","30,104.00","395,050","52,936",27,23,1,0,0.47,-37.25,1.04,-17.12
"34851","30,104.00","395,050","52,937",48,64,0,0,0.47,-37.25,1.04,-17.12
"34852","30,104.00","395,050","52,938",35,61,1,0,0.47,-37.25,1.04,-17.12
"34853","30,104.00","395,050","52,939",68,47,1,0,0.47,-37.25,1.04,-17.12
"34854","30,104.00","395,050","52,940",64,71,0,0,0.47,-37.25,1.04,-17.12
"34855","30,104.00","395,050","52,941",52,52,1,0,0.47,-37.25,1.04,-17.12
"34856","30,104.00","395,050","52,942",61,52,0,0,0.47,-37.25,1.04,-17.12
"34857","30,104.00","395,050","52,943",85,75,0,0,0.47,-37.25,1.04,-17.12
