ID,TRANSECT,SPECIES,TUBEX,YEAR,HEIGHT
858,26,Red Maple,0,1991,0.516
858,26,Red Maple,0,1990,0.455
862,26,Red Maple,0,2010,8.5
862,26,Red Maple,0,2006,6.4
862,26,Red Maple,0,2002,5.45
862,26,Red Maple,0,1999,3
862,26,Red Maple,0,1997,2.01
862,26,Red Maple,0,1995,1.055
862,26,Red Maple,0,1993,0.546
862,26,Red Maple,0,1992,0.418
862,26,Red Maple,0,1991,0.308
862,26,Red Maple,0,1990,0.26
863,26,Red Maple,0,2006,5.6
863,26,Red Maple,0,2002,5.2
863,26,Red Maple,0,1999,1.8
863,26,Red Maple,0,1997,0.84
863,26,Red Maple,0,1993,0.838
863,26,Red Maple,0,1992,0.578
863,26,Red Maple,0,1991,0.35
863,26,Red Maple,0,1990,0.279
864,26,Red Maple,0,2010,5.8
864,26,Red Maple,0,2006,4.5
864,26,Red Maple,0,2002,3.15
864,26,Red Maple,0,1999,2.2
864,26,Red Maple,0,1997,1.45
864,26,Red Maple,0,1995,0.872
864,26,Red Maple,0,1993,0.706
864,26,Red Maple,0,1992,0.654
864,26,Red Maple,0,1991,0.55
864,26,Red Maple,0,1990,0.4
865,26,Red Maple,0,2010,7.8
865,26,Red Maple,0,2006,6
865,26,Red Maple,0,2002,4.4
865,26,Red Maple,0,1999,2.78
865,26,Red Maple,0,1997,1.99
865,26,Red Maple,0,1995,0.956
865,26,Red Maple,0,1993,0.829
865,26,Red Maple,0,1992,0.568
865,26,Red Maple,0,1991,0.443
865,26,Red Maple,0,1990,0.415
866,26,Red Maple,0,2010,9.7
866,26,Red Maple,0,2006,6.6
866,26,Red Maple,0,2002,5.9
866,26,Red Maple,0,1999,3.1
866,26,Red Maple,0,1997,2.17
866,26,Red Maple,0,1995,1.389
866,26,Red Maple,0,1993,0.908
866,26,Red Maple,0,1992,0.821
866,26,Red Maple,0,1991,0.485
866,26,Red Maple,0,1990,0.48
867,26,Red Maple,0,2010,4.7
867,26,Red Maple,0,2006,3
867,26,Red Maple,0,2002,2
867,26,Red Maple,0,1999,1.6
867,26,Red Maple,0,1997,1.21
867,26,Red Maple,0,1992,0.488
867,26,Red Maple,0,1991,0.486
867,26,Red Maple,0,1990,0.44
868,26,Red Maple,0,2010,8.3
868,26,Red Maple,0,2006,6.9
868,26,Red Maple,0,2002,4.5
868,26,Red Maple,0,1999,3.3
868,26,Red Maple,0,1997,2.16
868,26,Red Maple,0,1995,1.327
868,26,Red Maple,0,1993,0.853
868,26,Red Maple,0,1992,0.64
868,26,Red Maple,0,1991,0.605
868,26,Red Maple,0,1990,0.4
869,26,Red Maple,0,2010,5.5
869,26,Red Maple,0,2006,5.1
869,26,Red Maple,0,2002,3.65
869,26,Red Maple,0,1999,2.56
869,26,Red Maple,0,1997,1.53
869,26,Red Maple,0,1995,1.449
869,26,Red Maple,0,1993,0.874
869,26,Red Maple,0,1992,0.285
869,26,Red Maple,0,1991,0.282
869,26,Red Maple,0,1990,0.192
870,26,Red Maple,0,2010,3.5
870,26,Red Maple,0,2006,2
870,26,Red Maple,0,2002,1.6
870,26,Red Maple,0,1999,1
870,26,Red Maple,0,1995,0.813
870,26,Red Maple,0,1993,0.617
870,26,Red Maple,0,1992,0.474
870,26,Red Maple,0,1991,0.445
870,26,Red Maple,0,1990,0.365
871,26,Red Maple,0,2010,2.1
871,26,Red Maple,0,2006,1.9
871,26,Red Maple,0,2002,1.4
871,26,Red Maple,0,1999,1
871,26,Red Maple,0,1995,0.931
871,26,Red Maple,0,1993,0.573
871,26,Red Maple,0,1992,0.448
871,26,Red Maple,0,1991,0.444
871,26,Red Maple,0,1990,0.43
895,22,Red Maple,0,2010,9.8
895,22,Red Maple,0,2006,7.2
895,22,Red Maple,0,2002,4.7
895,22,Red Maple,0,1999,3.16
895,22,Red Maple,0,1997,1.9
895,22,Red Maple,0,1995,0.923
895,22,Red Maple,0,1993,0.706
895,22,Red Maple,0,1992,0.562
895,22,Red Maple,0,1991,0.414
897,26,Red Maple,0,2010,4.1
897,26,Red Maple,0,2006,3.2
897,26,Red Maple,0,2002,2.5
897,26,Red Maple,0,1999,2.16
897,26,Red Maple,0,1997,1.32
897,26,Red Maple,0,1995,1.126
897,26,Red Maple,0,1993,0.758
897,26,Red Maple,0,1992,0.615
897,26,Red Maple,0,1991,0.54
903,17,Red Maple,1,2006,4.1
903,17,Red Maple,1,2002,3.15
903,17,Red Maple,1,1999,2.36
903,17,Red Maple,1,1997,1.99
903,17,Red Maple,1,1995,1.49
903,17,Red Maple,1,1993,0.96
903,17,Red Maple,1,1991,0.53
904,17,Red Maple,1,2010,4.7
904,17,Red Maple,1,2006,4.3
904,17,Red Maple,1,2002,4.3
904,17,Red Maple,1,1999,2.74
904,17,Red Maple,1,1997,1.72
904,17,Red Maple,1,1995,1.72
904,17,Red Maple,1,1993,0.57
904,17,Red Maple,1,1991,0.25
908,26,Red Maple,0,2010,3.9
908,26,Red Maple,0,2006,3
908,26,Red Maple,0,2002,2
908,26,Red Maple,0,1999,1.09
908,26,Red Maple,0,1997,0.94
908,26,Red Maple,0,1995,0.727
910,26,Red Maple,0,2010,6.2
910,26,Red Maple,0,2006,4.5
910,26,Red Maple,0,2002,2.65
910,26,Red Maple,0,1999,1.86
910,26,Red Maple,0,1997,1.39
910,26,Red Maple,0,1995,1.26
912,26,Red Maple,0,2010,3.8
912,26,Red Maple,0,2006,3.3
912,26,Red Maple,0,2002,2.7
912,26,Red Maple,0,1999,1.9
912,26,Red Maple,0,1997,1.22
912,26,Red Maple,0,1995,0.695
914,26,Red Maple,0,2010,7.6
914,26,Red Maple,0,2006,6.3
914,26,Red Maple,0,2002,5.6
914,26,Red Maple,0,1999,3
914,26,Red Maple,0,1997,2.3
914,26,Red Maple,0,1995,1.638
916,17,Red Maple,1,2010,3.9
916,17,Red Maple,1,2002,2.8
916,17,Red Maple,1,1999,2.28
916,17,Red Maple,1,1997,1.99
916,17,Red Maple,1,1995,1.82
916,17,Red Maple,1,1993,1.56
916,17,Red Maple,1,1991,0.5
918,17,Red Maple,1,2010,4
918,17,Red Maple,1,2006,2.4
918,17,Red Maple,1,2002,2.19
918,17,Red Maple,1,1999,1.8
918,17,Red Maple,1,1997,1.48
918,17,Red Maple,1,1995,1.08
918,17,Red Maple,1,1993,0.69
918,17,Red Maple,1,1991,0.58
921,17,Red Maple,1,2010,5.1
921,17,Red Maple,1,2006,4.6
921,17,Red Maple,1,2002,3.7
921,17,Red Maple,1,1997,2.3
921,17,Red Maple,1,1995,2.2
921,17,Red Maple,1,1993,1.64
921,17,Red Maple,1,1991,0.52
923,17,Red Maple,1,2010,1.83
923,17,Red Maple,1,2002,0.7
923,17,Red Maple,1,1999,0.69
923,17,Red Maple,1,1997,0.6
923,17,Red Maple,1,1995,0.6
923,17,Red Maple,1,1993,0.45
923,17,Red Maple,1,1991,0.19
925,17,Red Maple,1,2010,1
925,17,Red Maple,1,2006,0.9
925,17,Red Maple,1,2002,0.86
925,17,Red Maple,1,1999,0.85
925,17,Red Maple,1,1997,0.75
925,17,Red Maple,1,1995,0.7
925,17,Red Maple,1,1993,0.6
925,17,Red Maple,1,1991,0.34
926,17,Red Maple,1,2010,5
926,17,Red Maple,1,2006,3.5
926,17,Red Maple,1,2002,2.1
926,17,Red Maple,1,1999,1.85
926,17,Red Maple,1,1997,1.8
926,17,Red Maple,1,1995,1.64
926,17,Red Maple,1,1993,1.49
926,17,Red Maple,1,1991,0.38
927,17,Red Maple,1,2010,6.5
927,17,Red Maple,1,2006,5.7
927,17,Red Maple,1,2002,5.35
927,17,Red Maple,1,1999,3.05
927,17,Red Maple,1,1997,2.59
927,17,Red Maple,1,1995,2.25
927,17,Red Maple,1,1993,1.87
927,17,Red Maple,1,1991,0.8
928,17,Red Maple,1,2010,5.4
928,17,Red Maple,1,2006,3.3
928,17,Red Maple,1,2002,2.85
928,17,Red Maple,1,1999,2.42
928,17,Red Maple,1,1997,2
928,17,Red Maple,1,1995,1.55
928,17,Red Maple,1,1993,0.84
928,17,Red Maple,1,1991,0.36
929,17,Red Maple,1,2010,2.3
929,17,Red Maple,1,2006,1.88
929,17,Red Maple,1,2002,1.85
929,17,Red Maple,1,1999,1.78
929,17,Red Maple,1,1997,1.7
929,17,Red Maple,1,1995,1.7
929,17,Red Maple,1,1993,1.3
929,17,Red Maple,1,1991,0.68
930,17,Red Maple,1,2010,4.2
930,17,Red Maple,1,2006,3.8
930,17,Red Maple,1,2002,2.55
930,17,Red Maple,1,1999,2.15
930,17,Red Maple,1,1997,1.73
930,17,Red Maple,1,1995,1.6
930,17,Red Maple,1,1993,0.87
930,17,Red Maple,1,1991,0.25
936,22,Red Maple,0,2010,8.5
936,22,Red Maple,0,2006,6.1
936,22,Red Maple,0,2002,4.7
936,22,Red Maple,0,1999,2.53
936,22,Red Maple,0,1997,1.6
936,22,Red Maple,0,1995,1.147
936,22,Red Maple,0,1993,0.928
936,22,Red Maple,0,1992,0.834
936,22,Red Maple,0,1991,0.483
936,22,Red Maple,0,1990,0.37
971,5,Sugar Maple,0,2010,9.2
971,5,Sugar Maple,0,2006,6.6
971,5,Sugar Maple,0,2002,4.8
971,5,Sugar Maple,0,1999,3.5
971,5,Sugar Maple,0,1997,2.62
971,5,Sugar Maple,0,1995,1.834
971,5,Sugar Maple,0,1993,1.315
971,5,Sugar Maple,0,1992,0.92
971,5,Sugar Maple,0,1991,0.896
971,5,Sugar Maple,0,1990,0.75
972,5,Sugar Maple,0,1997,1.74
972,5,Sugar Maple,0,1995,1.365
972,5,Sugar Maple,0,1993,1.27
972,5,Sugar Maple,0,1992,0.943
972,5,Sugar Maple,0,1991,0.89
972,5,Sugar Maple,0,1990,0.882
973,5,Sugar Maple,0,2010,8.5
973,5,Sugar Maple,0,2006,4.7
973,5,Sugar Maple,0,2002,3.15
973,5,Sugar Maple,0,1999,2
973,5,Sugar Maple,0,1997,1.82
973,5,Sugar Maple,0,1995,1.433
973,5,Sugar Maple,0,1993,0.817
973,5,Sugar Maple,0,1992,0.562
973,5,Sugar Maple,0,1991,0.388
973,5,Sugar Maple,0,1990,0.37
974,5,Sugar Maple,0,2010,8.8
974,5,Sugar Maple,0,2006,6.3
974,5,Sugar Maple,0,2002,5.4
974,5,Sugar Maple,0,1999,3.4
974,5,Sugar Maple,0,1997,2.6
974,5,Sugar Maple,0,1995,1.423
974,5,Sugar Maple,0,1993,1.128
974,5,Sugar Maple,0,1992,0.96
974,5,Sugar Maple,0,1991,0.845
974,5,Sugar Maple,0,1990,0.7
975,5,Sugar Maple,0,2006,2.7
975,5,Sugar Maple,0,1999,0.94
975,5,Sugar Maple,0,1997,0.897
975,5,Sugar Maple,0,1995,0.83
975,5,Sugar Maple,0,1993,0.795
975,5,Sugar Maple,0,1992,0.656
975,5,Sugar Maple,0,1991,0.62
975,5,Sugar Maple,0,1990,0.58
976,5,Sugar Maple,0,2010,9.6
976,5,Sugar Maple,0,2006,7.4
976,5,Sugar Maple,0,2002,5.8
976,5,Sugar Maple,0,1999,3.78
976,5,Sugar Maple,0,1997,2.9
976,5,Sugar Maple,0,1993,0.815
976,5,Sugar Maple,0,1992,0.476
976,5,Sugar Maple,0,1991,0.38
976,5,Sugar Maple,0,1990,0.315
977,5,Sugar Maple,0,2010,5.6
977,5,Sugar Maple,0,2006,5
977,5,Sugar Maple,0,2002,4.4
977,5,Sugar Maple,0,1999,3.1
977,5,Sugar Maple,0,1997,2.66
977,5,Sugar Maple,0,1995,1.984
977,5,Sugar Maple,0,1993,1.479
977,5,Sugar Maple,0,1992,1.06
977,5,Sugar Maple,0,1991,1.033
977,5,Sugar Maple,0,1990,0.615
978,5,Sugar Maple,0,2010,2.7
978,5,Sugar Maple,0,2006,1.8
978,5,Sugar Maple,0,2002,0.85
978,5,Sugar Maple,0,1999,0.83
978,5,Sugar Maple,0,1993,0.76
978,5,Sugar Maple,0,1992,0.61
978,5,Sugar Maple,0,1991,0.592
978,5,Sugar Maple,0,1990,0.563
980,5,Sugar Maple,0,2010,3.5
980,5,Sugar Maple,0,2006,3
980,5,Sugar Maple,0,2002,1.65
980,5,Sugar Maple,0,1999,1
980,5,Sugar Maple,0,1997,0.74
980,5,Sugar Maple,0,1993,0.436
980,5,Sugar Maple,0,1991,0.188
980,5,Sugar Maple,0,1990,0.1
981,5,Sugar Maple,0,2010,6.3
981,5,Sugar Maple,0,2006,4.1
981,5,Sugar Maple,0,2002,3.2
981,5,Sugar Maple,0,1999,1.8
981,5,Sugar Maple,0,1997,1.32
981,5,Sugar Maple,0,1993,1.06
981,5,Sugar Maple,0,1992,0.8
981,5,Sugar Maple,0,1991,0.78
981,5,Sugar Maple,0,1990,0.65
982,5,Sugar Maple,0,2010,3.3
982,5,Sugar Maple,0,2006,2.1
982,5,Sugar Maple,0,1999,1.002
982,5,Sugar Maple,0,1997,0.875
982,5,Sugar Maple,0,1993,0.82
982,5,Sugar Maple,0,1992,0.58
982,5,Sugar Maple,0,1991,0.575
982,5,Sugar Maple,0,1990,0.37
985,9,Sugar Maple,0,2010,2.9
985,9,Sugar Maple,0,2006,2.5
985,9,Sugar Maple,0,2002,1.45
985,9,Sugar Maple,0,1997,0.78
985,9,Sugar Maple,0,1995,0.687
985,9,Sugar Maple,0,1992,0.322
985,9,Sugar Maple,0,1991,0.305
985,9,Sugar Maple,0,1990,0.3
986,14,Sugar Maple,0,2010,3.5
986,14,Sugar Maple,0,2006,2.1
986,14,Sugar Maple,0,2002,1.3
986,14,Sugar Maple,0,1997,0.8
986,14,Sugar Maple,0,1995,0.64
986,14,Sugar Maple,0,1993,0.43
986,14,Sugar Maple,0,1992,0.327
986,14,Sugar Maple,0,1991,0.238
986,14,Sugar Maple,0,1990,0.162
987,14,Sugar Maple,0,2010,3.8
987,14,Sugar Maple,0,2006,2.8
987,14,Sugar Maple,0,2002,1.69
987,14,Sugar Maple,0,1999,1.18
987,14,Sugar Maple,0,1997,0.76
987,14,Sugar Maple,0,1995,0.552
987,14,Sugar Maple,0,1993,0.475
987,14,Sugar Maple,0,1992,0.352
987,14,Sugar Maple,0,1991,0.321
987,14,Sugar Maple,0,1990,0.245
988,14,Sugar Maple,0,2010,4.8
988,14,Sugar Maple,0,2006,2.5
988,14,Sugar Maple,0,2002,1.6
988,14,Sugar Maple,0,1999,0.96
988,14,Sugar Maple,0,1997,0.59
988,14,Sugar Maple,0,1995,0.539
988,14,Sugar Maple,0,1993,0.396
988,14,Sugar Maple,0,1992,0.38
988,14,Sugar Maple,0,1991,0.284
988,14,Sugar Maple,0,1990,0.225
989,14,Sugar Maple,0,2010,4.7
989,14,Sugar Maple,0,2006,3.9
989,14,Sugar Maple,0,2002,3.15
989,14,Sugar Maple,0,1999,2
989,14,Sugar Maple,0,1997,1.8
989,14,Sugar Maple,0,1995,1.222
989,14,Sugar Maple,0,1993,0.708
989,14,Sugar Maple,0,1992,0.549
989,14,Sugar Maple,0,1991,0.395
989,14,Sugar Maple,0,1990,0.295
990,14,Sugar Maple,0,2010,5.6
990,14,Sugar Maple,0,2006,3.6
990,14,Sugar Maple,0,2002,3.2
990,14,Sugar Maple,0,1999,2.05
990,14,Sugar Maple,0,1995,1.14
990,14,Sugar Maple,0,1993,0.757
990,14,Sugar Maple,0,1992,0.377
990,14,Sugar Maple,0,1991,0.34
990,14,Sugar Maple,0,1990,0.27
991,14,Sugar Maple,0,2010,7.1
991,14,Sugar Maple,0,2006,4.3
991,14,Sugar Maple,0,2002,3.05
991,14,Sugar Maple,0,1999,1.84
991,14,Sugar Maple,0,1997,1.4
991,14,Sugar Maple,0,1993,0.581
991,14,Sugar Maple,0,1992,0.479
991,14,Sugar Maple,0,1991,0.43
991,14,Sugar Maple,0,1990,0.34
992,14,Sugar Maple,0,2010,5.6
992,14,Sugar Maple,0,2006,3.1
992,14,Sugar Maple,0,2002,3
992,14,Sugar Maple,0,1999,1.99
992,14,Sugar Maple,0,1997,1.1
992,14,Sugar Maple,0,1995,1.045
992,14,Sugar Maple,0,1993,0.673
992,14,Sugar Maple,0,1992,0.504
992,14,Sugar Maple,0,1991,0.47
992,14,Sugar Maple,0,1990,0.351
993,14,Sugar Maple,0,2010,9.6
993,14,Sugar Maple,0,2006,6
993,14,Sugar Maple,0,2002,4.4
993,14,Sugar Maple,0,1999,2.8
993,14,Sugar Maple,0,1997,1.74
993,14,Sugar Maple,0,1995,0.849
993,14,Sugar Maple,0,1993,0.793
993,14,Sugar Maple,0,1992,0.405
993,14,Sugar Maple,0,1991,0.38
993,14,Sugar Maple,0,1990,0.362
994,14,Sugar Maple,0,2010,6.7
994,14,Sugar Maple,0,2006,3.6
994,14,Sugar Maple,0,2002,3.05
994,14,Sugar Maple,0,1999,1.91
994,14,Sugar Maple,0,1997,1
994,14,Sugar Maple,0,1995,0.705
994,14,Sugar Maple,0,1993,0.654
994,14,Sugar Maple,0,1992,0.564
994,14,Sugar Maple,0,1991,0.428
994,14,Sugar Maple,0,1990,0.31
995,14,Sugar Maple,0,2010,6.3
995,14,Sugar Maple,0,2006,3.9
995,14,Sugar Maple,0,2002,3.15
995,14,Sugar Maple,0,1999,1.53
995,14,Sugar Maple,0,1997,1.04
995,14,Sugar Maple,0,1995,0.979
995,14,Sugar Maple,0,1993,0.298
995,14,Sugar Maple,0,1992,0.29
995,14,Sugar Maple,0,1991,0.24
995,14,Sugar Maple,0,1990,0.142
996,14,Sugar Maple,0,2010,8.3
996,14,Sugar Maple,0,2006,4.9
996,14,Sugar Maple,0,2002,3.8
996,14,Sugar Maple,0,1999,2.05
996,14,Sugar Maple,0,1997,1.12
996,14,Sugar Maple,0,1995,0.856
996,14,Sugar Maple,0,1993,0.555
996,14,Sugar Maple,0,1992,0.391
996,14,Sugar Maple,0,1991,0.31
996,14,Sugar Maple,0,1990,0.283
997,14,Sugar Maple,0,2010,11.3
997,14,Sugar Maple,0,2006,7.7
997,14,Sugar Maple,0,2002,5
997,14,Sugar Maple,0,1999,3.34
997,14,Sugar Maple,0,1997,1.77
997,14,Sugar Maple,0,1993,0.944
997,14,Sugar Maple,0,1992,0.661
997,14,Sugar Maple,0,1991,0.275
997,14,Sugar Maple,0,1990,0.21
1023,26,Sugar Maple,0,2010,2.55
1023,26,Sugar Maple,0,2006,2.2
1023,26,Sugar Maple,0,2002,0.8
1023,26,Sugar Maple,0,1997,0.58
1023,26,Sugar Maple,0,1995,0.52
1023,26,Sugar Maple,0,1993,0.38
1023,26,Sugar Maple,0,1992,0.264
1038,22,Sugar Maple,0,1997,0.64
1038,22,Sugar Maple,0,1995,0.588
1038,22,Sugar Maple,0,1993,0.57
1038,22,Sugar Maple,0,1992,0.56
1038,22,Sugar Maple,0,1991,0.529
1038,22,Sugar Maple,0,1990,0.5
1041,22,Sugar Maple,0,2010,6.1
1041,22,Sugar Maple,0,2006,3.9
1041,22,Sugar Maple,0,2002,2.55
1041,22,Sugar Maple,0,1999,1.5
1041,22,Sugar Maple,0,1993,0.542
1041,22,Sugar Maple,0,1992,0.475
1041,22,Sugar Maple,0,1991,0.47
1041,22,Sugar Maple,0,1990,0.464
1062,26,Sugar Maple,0,2010,3.4
1062,26,Sugar Maple,0,2006,2.5
1062,26,Sugar Maple,0,2002,1.96
1062,26,Sugar Maple,0,1993,0.827
1062,26,Sugar Maple,0,1992,0.815
1062,26,Sugar Maple,0,1991,0.553
1062,26,Sugar Maple,0,1990,0.503
1065,26,Sugar Maple,0,2010,2.8
1065,26,Sugar Maple,0,2006,2.5
1065,26,Sugar Maple,0,2002,2.4
1065,26,Sugar Maple,0,1997,0.9
1065,26,Sugar Maple,0,1995,0.772
1065,26,Sugar Maple,0,1993,0.55
1065,26,Sugar Maple,0,1992,0.527
1065,26,Sugar Maple,0,1991,0.522
1065,26,Sugar Maple,0,1990,0.445
1069,26,Sugar Maple,0,2010,4.5
1069,26,Sugar Maple,0,2006,3.6
1069,26,Sugar Maple,0,2002,2.55
1069,26,Sugar Maple,0,1995,0.695
1069,26,Sugar Maple,0,1993,0.622
1069,26,Sugar Maple,0,1992,0.566
1069,26,Sugar Maple,0,1991,0.546
1069,26,Sugar Maple,0,1990,0.456
1073,26,Sugar Maple,0,2010,3.4
1073,26,Sugar Maple,0,2006,3.4
1073,26,Sugar Maple,0,2002,2.85
1073,26,Sugar Maple,0,1999,1.8
1073,26,Sugar Maple,0,1997,0.84
1073,26,Sugar Maple,0,1995,0.71
1073,26,Sugar Maple,0,1993,0.583
1073,26,Sugar Maple,0,1992,0.569
1073,26,Sugar Maple,0,1991,0.474
1073,26,Sugar Maple,0,1990,0.301
1076,26,Sugar Maple,0,2010,6
1076,26,Sugar Maple,0,2006,3.5
1076,26,Sugar Maple,0,2002,2.2
1076,26,Sugar Maple,0,1999,1.48
1076,26,Sugar Maple,0,1997,1
1076,26,Sugar Maple,0,1995,0.85
1076,26,Sugar Maple,0,1993,0.782
1076,26,Sugar Maple,0,1992,0.731
1076,26,Sugar Maple,0,1991,0.49
1076,26,Sugar Maple,0,1990,0.45
1092,22,Sugar Maple,0,2010,4.8
1092,22,Sugar Maple,0,2006,3.7
1092,22,Sugar Maple,0,2002,2.55
1092,22,Sugar Maple,0,1999,2.15
1092,22,Sugar Maple,0,1997,1.1
1092,22,Sugar Maple,0,1993,0.771
1092,22,Sugar Maple,0,1992,0.585
1092,22,Sugar Maple,0,1991,0.483
1097,17,Sugar Maple,1,2002,1.84
1097,17,Sugar Maple,1,1999,1.22
1097,17,Sugar Maple,1,1997,0.82
1097,17,Sugar Maple,1,1995,0.8
1097,17,Sugar Maple,1,1993,0.78
1097,17,Sugar Maple,1,1991,0.65
1098,5,Sugar Maple,0,2010,6.6
1098,5,Sugar Maple,0,2006,4.6
1098,5,Sugar Maple,0,2002,3.2
1098,5,Sugar Maple,0,1999,2.37
1098,5,Sugar Maple,0,1995,1.515
1098,5,Sugar Maple,0,1993,1.383
1098,5,Sugar Maple,0,1992,1.35
1098,5,Sugar Maple,0,1991,1.32
1098,5,Sugar Maple,0,1990,0.805
1102,5,Sugar Maple,0,2010,5.1
1102,5,Sugar Maple,0,2006,2.9
1102,5,Sugar Maple,0,2002,1.67
1102,5,Sugar Maple,0,1999,1
1102,5,Sugar Maple,0,1995,0.7
1102,5,Sugar Maple,0,1993,0.643
1102,5,Sugar Maple,0,1992,0.496
1115,9,Sugar Maple,0,2010,3
1115,9,Sugar Maple,0,2006,1.3
1115,9,Sugar Maple,0,2002,1.15
1115,9,Sugar Maple,0,1999,0.96
1115,9,Sugar Maple,0,1997,0.76
1115,9,Sugar Maple,0,1995,0.713
1115,9,Sugar Maple,0,1993,0.442
1115,9,Sugar Maple,0,1992,0.395
1115,9,Sugar Maple,0,1991,0.385
1115,9,Sugar Maple,0,1990,0.382
1116,9,Sugar Maple,0,2010,3.4
1116,9,Sugar Maple,0,2006,1.7
1116,9,Sugar Maple,0,2002,1.4
1116,9,Sugar Maple,0,1999,1.31
1116,9,Sugar Maple,0,1997,1.198
1116,9,Sugar Maple,0,1995,1.13
1116,9,Sugar Maple,0,1993,1.121
1116,9,Sugar Maple,0,1992,1.058
1116,9,Sugar Maple,0,1991,1.025
1116,9,Sugar Maple,0,1990,0.72
1117,9,Sugar Maple,0,2010,4.3
1117,9,Sugar Maple,0,2006,2
1117,9,Sugar Maple,0,2002,1.63
1117,9,Sugar Maple,0,1999,1.46
1117,9,Sugar Maple,0,1997,1.27
1117,9,Sugar Maple,0,1995,1.12
1117,9,Sugar Maple,0,1993,1.029
1117,9,Sugar Maple,0,1992,0.995
1117,9,Sugar Maple,0,1991,0.984
1117,9,Sugar Maple,0,1990,0.925
1118,9,Sugar Maple,0,2010,6.8
1118,9,Sugar Maple,0,2006,4
1118,9,Sugar Maple,0,2002,2.75
1118,9,Sugar Maple,0,1999,1.71
1118,9,Sugar Maple,0,1993,1.54
1118,9,Sugar Maple,0,1992,1.439
1118,9,Sugar Maple,0,1991,1.434
1118,9,Sugar Maple,0,1990,1.32
1120,9,Sugar Maple,0,2010,4
1120,9,Sugar Maple,0,2006,2.4
1120,9,Sugar Maple,0,2002,1.25
1120,9,Sugar Maple,0,1999,1.092
1120,9,Sugar Maple,0,1997,0.96
1120,9,Sugar Maple,0,1995,0.77
1120,9,Sugar Maple,0,1993,0.534
1120,9,Sugar Maple,0,1992,0.43
1120,9,Sugar Maple,0,1991,0.33
1121,9,Sugar Maple,0,2010,9.2
1121,9,Sugar Maple,0,2006,4.7
1121,9,Sugar Maple,0,2002,3.15
1121,9,Sugar Maple,0,1999,1.3
1121,9,Sugar Maple,0,1997,0.42
1121,9,Sugar Maple,0,1993,0.231
1121,9,Sugar Maple,0,1992,0.2162
1121,9,Sugar Maple,0,1991,0.204
1121,9,Sugar Maple,0,1990,0.2005
1125,17,Sugar Maple,1,2006,1.13
1125,17,Sugar Maple,1,2002,1
1125,17,Sugar Maple,1,1999,0.9
1125,17,Sugar Maple,1,1997,0.75
1125,17,Sugar Maple,1,1995,0.74
1125,17,Sugar Maple,1,1993,0.58
1125,17,Sugar Maple,1,1991,0.5
1135,1,White Ash,0,2010,6.6
1135,1,White Ash,0,2006,4.3
1135,1,White Ash,0,2002,4
1135,1,White Ash,0,1999,1.85
1135,1,White Ash,0,1997,1.2
1135,1,White Ash,0,1995,0.875
1135,1,White Ash,0,1993,0.735
1135,1,White Ash,0,1992,0.56
1135,1,White Ash,0,1991,0.41
1135,1,White Ash,0,1990,0.4
1136,1,White Ash,0,2010,1.8
1136,1,White Ash,0,2006,1.05
1136,1,White Ash,0,2002,0.96
1136,1,White Ash,0,1999,0.85
1136,1,White Ash,0,1997,0.806
1136,1,White Ash,0,1995,0.8
1136,1,White Ash,0,1993,0.649
1136,1,White Ash,0,1992,0.49
1136,1,White Ash,0,1991,0.4
1136,1,White Ash,0,1990,0.39
1137,1,White Ash,0,2010,2.6
1137,1,White Ash,0,2006,1.65
1137,1,White Ash,0,2002,1.48
1137,1,White Ash,0,1999,1.3
1137,1,White Ash,0,1997,1.28
1137,1,White Ash,0,1995,1.02
1137,1,White Ash,0,1993,0.49
1137,1,White Ash,0,1992,0.476
1137,1,White Ash,0,1991,0.325
1137,1,White Ash,0,1990,0.31
1138,1,White Ash,0,2010,5.1
1138,1,White Ash,0,2006,3.5
1138,1,White Ash,0,2002,3.1
1138,1,White Ash,0,1999,1.86
1138,1,White Ash,0,1997,1.44
1138,1,White Ash,0,1995,0.995
1138,1,White Ash,0,1993,0.681
1138,1,White Ash,0,1992,0.354
1138,1,White Ash,0,1991,0.3
1138,1,White Ash,0,1990,0.29
1139,1,White Ash,0,2010,5.3
1139,1,White Ash,0,2006,3.4
1139,1,White Ash,0,2002,2.25
1139,1,White Ash,0,1999,1.5
1139,1,White Ash,0,1997,1.1
1139,1,White Ash,0,1995,0.727
1139,1,White Ash,0,1993,0.719
1139,1,White Ash,0,1992,0.408
1139,1,White Ash,0,1991,0.336
1139,1,White Ash,0,1990,0.32
1140,1,White Ash,0,2010,7.5
1140,1,White Ash,0,2006,6.5
1140,1,White Ash,0,2002,4.4
1140,1,White Ash,0,1999,3.25
1140,1,White Ash,0,1997,2.04
1140,1,White Ash,0,1995,0.995
1140,1,White Ash,0,1993,0.948
1140,1,White Ash,0,1992,0.332
1140,1,White Ash,0,1991,0.306
1140,1,White Ash,0,1990,0.155
1141,1,White Ash,0,2010,7.3
1141,1,White Ash,0,2006,5.1
1141,1,White Ash,0,2002,3.75
1141,1,White Ash,0,1999,2.5
1141,1,White Ash,0,1997,1.72
1141,1,White Ash,0,1995,0.958
1141,1,White Ash,0,1993,0.91
1141,1,White Ash,0,1992,0.48
1141,1,White Ash,0,1991,0.384
1141,1,White Ash,0,1990,0.125
1146,1,White Ash,0,1997,1.048
1146,1,White Ash,0,1995,0.71
