"","removed","freqchal","pvi2","obama","cperhs","sexexp","book","author","state","antifamily","cmedin","cperba","days2000","occult","language","homosexuality","violence","booktitle"
"527",1,1,-0.7,0,3.43804213135068,0,329,"Cormier, Robert","OH",0,2469,-2.92372986369269,2848,0,0,0,0,"Bumblebee Flies Anyway, The"
"528",1,1,-0.7,0,3.43804213135068,0,952,"Cormier, Robert","OH",0,2469,-2.92372986369269,2848,0,0,0,0,"I Am the Cheese"
"529",1,1,-0.7,0,3.43804213135068,0,1496,"Cormier, Robert","OH",0,2469,-2.92372986369269,2848,0,0,0,0,"Rag and Bone Shop, The"
"530",1,0,-0.7,0,3.43804213135068,0,1559,"Codell, Esme","OH",0,2469,-2.92372986369269,2456,0,1,0,0,"Sahara Special"
"531",1,0,-0.7,0,3.43804213135068,0,543,"Gettings, Fred","OH",0,2469,-2.92372986369269,120,1,0,0,0,"Dictionary of Demons"
"532",0,0,-0.7,1,3.43804213135068,0,1993,"Skutch, Robert","OH",0,2469,-2.92372986369269,3802,0,0,1,0,"Who's in a Family?"
"533",0,0,-0.7,0,3.43804213135068,0,147,"Brown, Dan","OH",0,2469,-2.92372986369269,2479,0,0,0,0,"Angels & Demons"
"534",0,0,-0.7,0,3.43804213135068,0,907,"Sachar, Louis","OH",0,2469,-2.92372986369269,480,0,0,0,0,"Holes"
"535",1,0,-16.9,0,1.03804213135068,1,217,"Johnson, Maureen","OK",1,-3087.5,-3.72372986369269,3014,0,1,1,0,"Bermudez Triangle, The"
"536",1,0,-16.9,0,1.03804213135068,1,1019,"Cohn, Rachel","OK",0,-3087.5,-3.72372986369269,3006,0,1,1,0,"Naomi and Ely's No Kiss List:  A Novel"
"537",1,0,-16.9,0,1.03804213135068,1,1039,"Cohn, Rachel","OK",0,-3087.5,-3.72372986369269,3006,0,1,1,0,"Nick & Norah's Infinite Playlist"
"538",1,0,-16.9,0,1.03804213135068,0,978,"Goble, Paul","OK",1,-3087.5,-3.72372986369269,2135,0,0,0,1,"Iktomi and the Coyote"
"539",0,0,-16.9,0,1.03804213135068,1,1236,"Soryo, Fuyumi","OK",0,-3087.5,-3.72372986369269,1917,0,0,0,0,"Mars, Vol. 10"
"540",0,0,-16.9,0,1.03804213135068,0,600,"Burroughs, Augusten","OK",0,-3087.5,-3.72372986369269,1800,0,1,1,0,"Dry"
"541",1,1,-16.9,0,1.03804213135068,1,1849,"Myracle, Lauren","OK",0,-3087.5,-3.72372986369269,3127,0,0,0,0,"TTFN"
"542",1,1,-16.9,0,1.03804213135068,1,1849,"Myracle, Lauren","OK",0,-3087.5,-3.72372986369269,3014,0,0,0,0,"TTFN"
"543",1,1,-16.9,0,1.03804213135068,1,1849,"Myracle, Lauren","OK",0,-3087.5,-3.72372986369269,3014,0,0,0,0,"TTYL"
"544",0,0,-16.9,0,1.03804213135068,1,714,"Bagdasarian, Adam","OK",0,-3087.5,-3.72372986369269,3014,0,0,0,0,"Forgotten Fire"
"545",0,0,-16.9,0,1.03804213135068,0,2055,"Bunting, Eve","OK",0,-3087.5,-3.72372986369269,3014,0,0,0,0,"Your Move"
"546",0,0,-16.9,0,1.03804213135068,0,1836,"Lupica, Mike","OK",0,-3087.5,-3.72372986369269,3006,0,1,0,0,"Travel Team"
"547",0,0,-16.9,0,1.03804213135068,0,482,"Boyd, Candy","OK",0,-3087.5,-3.72372986369269,1917,0,0,0,1,"Daddy, Daddy Be There"
"548",0,0,-16.9,0,1.03804213135068,0,1016,"Sandford, John","OK",0,-3087.5,-3.72372986369269,1800,0,1,0,0,"Naked Prey"
"549",1,1,-16.9,0,1.03804213135068,0,982,"Schwartz, Alvin","OK",0,-3087.5,-3.72372986369269,3014,0,0,0,0,"Scary Stories to Tell in the Dark"
"550",0,0,-16.9,1,1.03804213135068,0,77,"Beard, George","OK",0,-3087.5,-3.72372986369269,3261,0,1,0,0,"Adventures of Super Diaper Baby, The"
"551",0,0,-16.9,0,1.03804213135068,1,1080,"Mosely, Walter","OK",0,-3087.5,-3.72372986369269,3014,0,0,0,0,"Killing Johnny Fry"
"552",0,0,-16.9,0,1.03804213135068,1,1631,"Konigsburg, E.L.","OK",0,-3087.5,-3.72372986369269,3014,0,0,0,0,"Silent to the Bone"
"553",0,0,-16.9,0,1.03804213135068,0,1778,"Jones, Richard","OK",0,-3087.5,-3.72372986369269,3014,0,0,0,0,"That's Magic"
"554",0,0,-16.9,0,1.03804213135068,0,1134,"Vreeland, Susan","OK",0,-3087.5,-3.72372986369269,1917,0,0,0,0,"Life Studies"
"555",0,0,-16.9,0,1.03804213135068,0,237,"Klein, Fritz and Tom Schwartz, editors","OK",0,-3087.5,-3.72372986369269,1800,0,0,0,0,"Bisexual and Gay Husbands"
"556",0,0,-16.9,0,1.03804213135068,0,297,"Levithan, David","OK",0,-3087.5,-3.72372986369269,1800,0,0,0,0,"Boy Meets Boy"
"557",0,0,-16.9,0,1.03804213135068,0,75,"Twain, Mark","OK",0,-3087.5,-3.72372986369269,60,0,1,0,0,"Adventures of Huckleberry Finn, The"
"558",1,0,4,0,5.53804213135068,0,2023,"Hesse, Karen","OR",0,1274.5,1.07627013630731,1427,0,1,0,1,"Witness"
"559",0,1,4,0,5.53804213135068,0,1069,"Steinbeck, John","OR",0,1274.5,1.07627013630731,2812,0,1,0,1,"Of Mice and Men"
"560",0,0,4,0,5.53804213135068,1,210,"Nicholson, Geoff","OR",0,1274.5,1.07627013630731,1426,0,1,0,0,"Bedlam Burning"
"561",0,1,4,0,5.53804213135068,1,214,"Morrison, Toni","OR",0,1274.5,1.07627013630731,990,0,1,0,1,"Beloved"
"562",0,0,4,0,5.53804213135068,1,1811,"Adelman, Bob","OR",0,1274.5,1.07627013630731,180,0,0,0,1,"Tijuana Bibles"
"563",1,0,4,1,5.53804213135068,1,69,"Alexie, Sherman","OR",0,1274.5,1.07627013630731,3220,0,0,0,0,"Absolutely True Diary of a Part-Time Indian, The"
"564",1,0,4,0,5.53804213135068,0,584,"Grimsley, Jim","OR",0,1274.5,1.07627013630731,510,0,0,1,0,"Dream Boy"
"565",1,0,4,0,5.53804213135068,1,1529,"Cody, Robin","OR",0,1274.5,1.07627013630731,480,0,1,0,0,"Richochet River"
"566",0,0,4,1,5.53804213135068,1,220,"Labonte, Richard","OR",0,1274.5,1.07627013630731,3600,0,0,0,0,"Best Gay Bondage Erotica"
"567",0,0,4,1,5.53804213135068,1,1144,"St. Stephen's Community House","OR",0,1274.5,1.07627013630731,3600,0,0,0,0,"Little Black Book for Girlz:  A Book on Healthy Sexuality, The"
"568",0,0,4,1,5.53804213135068,1,1816,"Black, Holly","OR",0,1274.5,1.07627013630731,3600,0,0,0,0,"Tithe: A Modern Faerie Tale"
"569",0,0,4,1,5.53804213135068,0,474,"Haddon, Mark","OR",0,1274.5,1.07627013630731,3249,0,1,0,0,"Curious Incident of the Dog in the Night-Time, The"
"570",0,0,4,0,5.53804213135068,0,1462,"Cothran, Helen","OR",0,1274.5,1.07627013630731,1800,0,0,0,0,"Police Brutality: Opposing Viewpoints"
"571",0,0,4,0,5.53804213135068,0,158,"Bellesiles, Michael","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Arming America"
"572",0,0,4,0,5.53804213135068,1,35,"Gould, Judith","OR",0,1274.5,1.07627013630731,990,0,0,0,1,"A Moment in Time"
"573",0,0,4,0,5.53804213135068,1,1106,"Hamilton, Laurell K.","OR",0,1274.5,1.07627013630731,990,0,0,0,1,"Laughing Corpse, The"
"574",0,0,4,0,5.53804213135068,0,891,"Reuss, Fredrick","OR",1,1274.5,1.07627013630731,510,0,0,0,0,"Henry of Atlantic City"
"575",0,0,4,0,5.53804213135068,1,1253,"Russell, P. Craig","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Michael Moorcock's Stormbringer"
"576",0,0,4,0,5.53804213135068,0,1483,"Peretti, Frank E.","OR",0,1274.5,1.07627013630731,510,0,0,1,0,"Prophet"
"577",0,0,4,0,5.53804213135068,1,1571,"Thomas, Rob","OR",0,1274.5,1.07627013630731,510,0,1,0,0,"Satellite Down"
"578",0,0,4,0,5.53804213135068,0,1061,"Park, Barbara","OR",0,1274.5,1.07627013630731,180,0,1,0,0,"Junie B. Jones and a Little Monkey Business"
"579",1,0,4,1,5.53804213135068,0,1241,"Ross, Debra","OR",0,1274.5,1.07627013630731,3600,0,0,0,0,"Master Math:  Basic Math and Pre-Algebra"
"580",0,0,4,1,5.53804213135068,0,115,"Demarest, Chris L.","OR",0,1274.5,1.07627013630731,3600,0,0,0,0,"Alpha, Bravo, Charlie:  The Military Alphabet"
"581",0,0,4,1,5.53804213135068,0,1071,"Bienenstock, David","OR",0,1274.5,1.07627013630731,3600,0,0,0,0,"Official High Times Pot Smoker's Handbook:  Feature 420 Things to Do When You're Stoned, The"
"582",0,0,4,0,5.53804213135068,0,1083,"de Haan, Linda","OR",0,1274.5,1.07627013630731,2345,0,0,1,0,"King & King"
"583",0,0,4,0,5.53804213135068,0,1083,"de Haan, Linda","OR",0,1274.5,1.07627013630731,2310,0,0,1,0,"King & King"
"584",0,0,4,0,5.53804213135068,0,1582,"LaBute, Neil","OR",0,1274.5,1.07627013630731,2290,0,0,0,0,"Seconds of Pleasure"
"585",0,0,4,0,5.53804213135068,0,1071,"Roberts, Nora","OR",0,1274.5,1.07627013630731,2100,0,0,0,0,"Key of Valor"
"586",0,0,4,0,5.53804213135068,0,435,"Holly, Emma","OR",0,1274.5,1.07627013630731,2088,0,0,0,0,"Cooking Up a Storm"
"587",0,0,4,0,5.53804213135068,0,1728,"Moore, Michael","OR",0,1274.5,1.07627013630731,2014,0,0,0,0,"Stupid White Men"
"588",0,0,4,0,5.53804213135068,0,522,"Abu-Jamal, Mumia","OR",0,1274.5,1.07627013630731,2010,0,0,0,0,"Death Blossoms"
"589",0,0,4,0,5.53804213135068,0,661,"Moore, Michael","OR",0,1274.5,1.07627013630731,2010,0,0,0,0,"Fahrenheit 911"
"590",0,0,4,0,5.53804213135068,0,888,"","OR",0,1274.5,1.07627013630731,1958,0,0,0,0,"Hellboy Junior"
"591",0,0,4,0,5.53804213135068,0,160,"Adler, Sabine","OR",0,1274.5,1.07627013630731,1924,0,0,0,0,"Art for Lovers"
"592",0,0,4,0,5.53804213135068,0,1243,"Spiegelman, Art","OR",0,1274.5,1.07627013630731,1914,0,0,0,0,"Maus & Maus II"
"593",0,0,4,0,5.53804213135068,0,491,"Cirrone, Dorian","OR",0,1274.5,1.07627013630731,1907,0,0,0,0,"Dancing in Red Shoes Will Kill You"
"594",0,0,4,0,5.53804213135068,0,1407,"Jenkins, A.M.","OR",0,1274.5,1.07627013630731,1887,0,0,0,0,"Out of Order"
"595",0,0,4,0,5.53804213135068,0,1719,"Buronson","OR",0,1274.5,1.07627013630731,1869,0,0,0,0,"Strain: Pulp Graphic Novel"
"596",0,0,4,0,5.53804213135068,0,1925,"Rupp, Rebecca","OR",0,1274.5,1.07627013630731,1857,0,0,0,0,"Waterstone, The"
"597",0,0,4,0,5.53804213135068,0,1709,"Carter, David","OR",0,1274.5,1.07627013630731,1804,0,0,1,0,"Stonewall: Riots that Parked the Gay Revolution"
"598",0,0,4,0,5.53804213135068,0,245,"Hughes, Lanston","OR",0,1274.5,1.07627013630731,1800,0,0,0,0,"Black Misery"
"599",0,0,4,0,5.53804213135068,0,340,"Blair, Jayson","OR",0,1274.5,1.07627013630731,1800,0,0,0,0,"Burning Down My Master's House"
"600",0,0,4,0,5.53804213135068,0,424,"Borhek, Mary","OR",0,1274.5,1.07627013630731,1800,0,0,1,0,"Coming Out to Parents"
"601",0,0,4,0,5.53804213135068,0,428,"Hogan, Steve","OR",0,1274.5,1.07627013630731,1800,0,0,1,0,"Completely Queer: the Gay & Lesbian Encyclopedia"
"602",0,0,4,0,5.53804213135068,0,710,"Morris, John D.","OR",0,1274.5,1.07627013630731,1800,0,0,0,0,"Footprints in the Ash"
"603",0,0,4,0,5.53804213135068,0,151,"Napier, Susan","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Anime from Akira to Princess Mononoke"
"604",0,0,4,0,5.53804213135068,0,290,"Black, Eric","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Bosnia: Fractured Region"
"605",0,0,4,0,5.53804213135068,1,902,"James, Samantha","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"His Wicked Ways"
"606",0,0,4,0,5.53804213135068,1,939,"Hodson, Phillip & Hooper, Anne","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"How to Make Great Love to a Man"
"607",0,0,4,0,5.53804213135068,0,1039,"Feldman, Jane","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Jefferson's Children: The Story of One American Family"
"608",0,0,4,0,5.53804213135068,1,1166,"Manson, Marilyn","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Long Hard Road out of Hell, The"
"609",0,0,4,0,5.53804213135068,0,1168,"Whittlinger, Ellen","OR",0,1274.5,1.07627013630731,1426,0,1,0,0,"Long Night of Leo and Bree, The"
"610",0,0,4,0,5.53804213135068,0,1279,"Sierra, Judy","OR",0,1274.5,1.07627013630731,1426,0,0,0,1,"Monster Goose"
"611",0,0,4,0,5.53804213135068,0,1074,"Cole, William (Tomi Ungerer: Illus.)","OR",0,1274.5,1.07627013630731,1426,0,0,0,1,"Oh, How Silly!"
"612",0,0,4,0,5.53804213135068,0,1438,"Loriot","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Peter and the Wolf"
"613",0,0,4,0,5.53804213135068,0,1450,"Kellogg, Steven","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Pinkerton, Behave!"
"614",0,0,4,0,5.53804213135068,0,1516,"Reger, James P.","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Rebuilding of Bosnia, The"
"615",0,0,4,0,5.53804213135068,0,1530,"Gammel, Stephen","OR",0,1274.5,1.07627013630731,1426,0,0,0,1,"Ride"
"616",0,0,4,0,5.53804213135068,0,1672,"Pierce, Tamora","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Song of the Lionness Series"
"617",0,0,4,0,5.53804213135068,1,637,"Senders, N.K.","OR",0,1274.5,1.07627013630731,1020,0,0,0,0,"Epic of Gilgamesh"
"618",0,0,4,0,5.53804213135068,1,224,"Editors of Penthouse","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Between the Sheets"
"619",0,0,4,0,5.53804213135068,0,272,"Donald, David","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Bombers of World War II"
"620",0,0,4,0,5.53804213135068,1,611,"Block, Francesca Lia","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Echo"
"621",0,0,4,0,5.53804213135068,0,911,"Peres de Costa, Sunesta","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Homework"
"622",0,0,4,0,5.53804213135068,0,1081,"Duncan, Lois","OR",0,1274.5,1.07627013630731,990,0,1,0,0,"Killing Mr. Griffin"
"623",0,0,4,0,5.53804213135068,0,1205,"N.E. Thing Enterprises","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Magic Eye"
"624",0,0,4,0,5.53804213135068,1,1460,"Craze, Richard","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Pocket Book of Sex and Chocolate, The"
"625",0,0,4,0,5.53804213135068,1,1464,"Elias, James","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Porn 101: Eroticism, Pornography and the First Amendment"
"626",0,0,4,0,5.53804213135068,1,1466,"Gittler, Ian","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Pornstar"
"627",0,0,4,0,5.53804213135068,0,1576,"Paulsen, Gary","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Schernoff Discoveries, The"
"628",0,0,4,0,5.53804213135068,0,1755,"Chamberlain, Ann","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Tamar"
"629",0,0,4,0,5.53804213135068,1,2030,"Hekmat, Anwar","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Women and the Koran"
"630",0,0,4,0,5.53804213135068,0,2060,"Kutner, Merrily","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Z is for Zombie"
"631",0,0,4,0,5.53804213135068,0,46,"Castaneda, Carlos","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"A Separate Reality"
"632",0,0,4,0,5.53804213135068,0,282,"Curott, Phyllis","OR",0,1274.5,1.07627013630731,510,1,0,0,0,"Book of Shadows"
"633",0,0,4,0,5.53804213135068,0,411,"Ginsburg, Mirra","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Clay Boy"
"634",0,0,4,0,5.53804213135068,0,417,"DeFelice, Cynthia","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Cold Feet"
"635",0,0,4,0,5.53804213135068,0,417,"DeFelice, Cynthia","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Cold Feet"
"636",0,0,4,0,5.53804213135068,1,573,"Westheimer, Dr. Ruth","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Dr. Ruth Talks to Kids"
"637",0,0,4,0,5.53804213135068,0,696,"Castaneda, Carlos","OR",0,1274.5,1.07627013630731,510,0,1,0,0,"Fire From Within, The"
"638",0,0,4,0,5.53804213135068,0,722,"Woodring, Jim","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Frank: Volume Two"
"639",0,1,4,0,5.53804213135068,0,730,"Pullman, Philip","OR",0,1274.5,1.07627013630731,510,1,0,0,0,"Golden Compass, The"
"640",0,0,4,0,5.53804213135068,0,769,"Bourne, Malcolm","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Gustav: Paranormal Investigator"
"641",0,0,4,0,5.53804213135068,0,774,"Cole, Babette","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Hair in Funny Places"
"642",0,0,4,0,5.53804213135068,0,963,"Opie, Iona and Peter Opie","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"I Saw Esau"
"643",0,0,4,0,5.53804213135068,0,1035,"Friesen, Gayle","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Janey's Girl"
"644",0,0,4,0,5.53804213135068,0,1121,"Feldman, Gail","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Lessons in Evil, Lessons From the Light"
"645",0,0,4,0,5.53804213135068,0,1121,"Feldman, Gail","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Lessons in Evil, Lessons From the Light"
"646",0,1,4,0,5.53804213135068,0,1127,"Angelou, Maya","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Life Doesn't Frighten Me"
"647",0,0,4,0,5.53804213135068,0,1152,"Cousins, Lucy","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Little Miss Muffet and Other Nursery Rhymes"
"648",0,0,4,0,5.53804213135068,0,1182,"Jackson, Shirley","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Lottery, The"
"649",0,0,4,0,5.53804213135068,0,1185,"Hernandez, Gilbert and Jaime Hernandez","OR",0,1274.5,1.07627013630731,510,0,1,0,0,"Love and Rockets X"
"650",0,0,4,0,5.53804213135068,0,1198,"Hernandez, Gilbert and Jaime Hernandez","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Luba Conquers the World"
"651",0,0,4,0,5.53804213135068,0,1276,"Cole, Babette","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Mommy Laid an Egg"
"652",0,0,4,0,5.53804213135068,0,1017,"Craft, Michael","OR",0,1274.5,1.07627013630731,510,0,0,1,0,"Name Games"
"653",0,0,4,0,5.53804213135068,1,1531,"Asprin, Robert","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Ripping Time"
"654",0,0,4,0,5.53804213135068,0,1581,"Casteneda, Carlos","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Second Ring of Power, The"
"655",0,0,4,0,5.53804213135068,0,1715,"Bannerman, Helen","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Story of Little Black Sambo, The"
"656",0,0,4,0,5.53804213135068,0,1804,"Munsch, Robert","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Thomas' Snowsuit"
"657",0,0,4,0,5.53804213135068,0,1851,"Fine, Anne","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Tulip Touch, The"
"658",0,0,4,0,5.53804213135068,1,1990,"Newman, Felice","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Whole Lesbian Sex Book, The"
"659",0,0,4,0,5.53804213135068,0,1995,"Telesco, Patricia","OR",0,1274.5,1.07627013630731,510,1,0,0,0,"Wicca 2000"
"660",0,0,4,0,5.53804213135068,0,46,"Casteneda, Carlos","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"A Separate Reality"
"661",0,0,4,0,5.53804213135068,0,80,"Bell, Derrick","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Afrolantica Legacies"
"662",0,0,4,0,5.53804213135068,0,223,"Carter, Alden","OR",0,1274.5,1.07627013630731,180,0,1,0,0,"Between a Rock and a Hard Place"
"663",0,0,4,0,5.53804213135068,1,244,"Smith, Michael J.","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Black Men/White Men: Afro-American Gay Life and Culture"
"664",0,0,4,0,5.53804213135068,0,485,"Willhoite, Michael","OR",0,1274.5,1.07627013630731,180,0,0,1,0,"Daddy's Wedding"
"665",0,0,4,0,5.53804213135068,0,495,"Wallace, Bill","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Danger in Quicksand Swamp"
"666",0,0,4,0,5.53804213135068,0,696,"Castaneda, Carlos","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Fire From Within, The"
"667",0,0,4,0,5.53804213135068,0,726,"Sweeney, Joyce","OR",0,1274.5,1.07627013630731,180,0,1,0,0,"Free Fall"
"668",0,0,4,0,5.53804213135068,0,750,"Jay, Michael","OR",0,1274.5,1.07627013630731,180,0,0,1,0,"Gay Love Signs"
"669",0,0,4,0,5.53804213135068,0,763,"Joannides, Paul","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Guide to Getting It On, The"
"670",0,0,4,0,5.53804213135068,0,863,"Mailer, Norman","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Harlot's Ghost"
"671",0,1,4,0,5.53804213135068,0,982,"Schwartz, Alvin","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"In a Dark, Dark Room and Other Scary Stories"
"672",0,0,4,0,5.53804213135068,0,1059,"McBain, Ed","OR",0,1274.5,1.07627013630731,180,0,0,0,1,"Nocturne"
"673",0,0,4,0,5.53804213135068,0,1495,"Sturges, Jock","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Radiant Identities"
"674",0,0,4,0,5.53804213135068,0,1581,"Casteneda, Carlos","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Second Ring of Power, The"
"675",0,0,4,0,5.53804213135068,0,1970,"Giblin, James Cross","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"When Plague Strikes"
"676",1,1,2,0,2.33804213135069,0,730,"Pullman, Philip","PA",0,4218,-1.62372986369269,1140,1,0,0,1,"Golden Compass, The"
"677",0,0,2,0,2.33804213135069,1,1000,"Freymann-Weyr, Garrett","PA",1,4218,-1.62372986369269,1694,0,0,1,0,"My Heartbeat"
"678",0,0,2,0,2.33804213135069,0,725,"Rodgers, Mary","PA",1,4218,-1.62372986369269,839,0,1,0,0,"Freaky Friday"
"679",0,0,2,0,2.33804213135069,1,1792,"O'Brein, Tim","PA",0,4218,-1.62372986369269,480,0,1,0,1,"Things They Carried, The"
"680",1,0,2,1,2.33804213135069,1,1486,"Gardner, Chris","PA",0,4218,-1.62372986369269,3610,0,1,0,1,"Pursuit of Happiness, The"
"681",1,0,2,1,2.33804213135069,1,1683,"Wizner, Jake","PA",0,4218,-1.62372986369269,3497,0,1,0,0,"Spanking Shakespeare"
"682",1,0,2,0,2.33804213135069,0,1215,"Larrodo, Valerie; Desmareau, Claudine (illustrator); Rubio, Esther (translator)","PA",0,4218,-1.62372986369269,2699,0,1,0,0,"Mama Fue Pequena Antes de Ser Mayor"
"683",1,1,2,0,2.33804213135069,1,102,"Naylor, Phyllis Reynolds","PA",0,4218,-1.62372986369269,1201,0,0,0,0,"Alice the Brave"
"684",0,0,2,1,2.33804213135069,0,268,"Redd, Nancy Amanda","PA",0,4218,-1.62372986369269,3179,0,0,0,0,"Body Drama"
"685",0,0,2,0,2.33804213135069,0,1389,"Dolch, Edward","PA",0,4218,-1.62372986369269,2854,0,0,0,0,"Once There Was A Monkey"
"686",0,0,2,0,2.33804213135069,1,17,"Tyree, Omar","PA",0,4218,-1.62372986369269,2093,0,1,0,0,"A Do Right Man"
"687",0,0,2,0,2.33804213135069,1,419,"Souljah, Sister","PA",0,4218,-1.62372986369269,2093,0,1,0,0,"Coldest Winter Ever, The"
"688",0,0,2,0,2.33804213135069,1,539,"Tyree, Omar","PA",0,4218,-1.62372986369269,2093,0,1,0,0,"Diary of a Groupie"
"689",0,0,2,0,2.33804213135069,1,369,"Kaplow, Robert","PA",0,4218,-1.62372986369269,1675,0,1,0,0,"Cat Who Killed Lilian Jackson Braun, The"
"690",0,0,2,0,2.33804213135069,1,374,"Salinger, J.D.","PA",0,4218,-1.62372986369269,1660,0,1,0,0,"Catcher in the Rye, The"
"691",1,0,2,0,2.33804213135069,0,1075,"Cole, William","PA",0,4218,-1.62372986369269,3141,0,0,0,1,"Oh, That's Ridiculous"
"692",1,0,2,0,2.33804213135069,0,1083,"de Haan, Linda","PA",0,4218,-1.62372986369269,1050,0,0,1,0,"King & King"
"693",0,0,2,NA,2.33804213135069,1,408,"Rice, Anne","PA",0,4218,-1.62372986369269,NA,0,0,0,0,"Claiming of Sleeping Beauty, The"
"694",0,0,2,1,2.33804213135069,1,1174,"Green, John","PA",0,4218,-1.62372986369269,3610,0,1,0,0,"Looking for Alaska"
"695",0,0,2,1,2.33804213135069,1,743,"Rucka, Greg","PA",0,4218,-1.62372986369269,3312,0,0,1,0,"Gotham Central:  The Quick & the Dead"
"696",0,0,2,0,2.33804213135069,0,1872,"Brannen, Sarah S.","PA",0,4218,-1.62372986369269,3152,0,0,1,0,"Uncle Bobby's Wedding"
"697",0,0,2,0,2.33804213135069,0,1638,"Fierstein, Harvey","PA",0,4218,-1.62372986369269,1946,0,0,1,0,"Sissy Duckling, The"
"698",0,1,2,0,2.33804213135069,1,958,"Angelou, Maya","PA",0,4218,-1.62372986369269,480,0,1,0,0,"I Know Why the Caged Bird Sings"
"699",1,0,2,0,2.33804213135069,0,675,"Going, K.L.","PA",0,4218,-1.62372986369269,2452,0,1,0,0,"Fat Kid Rules the World"
"700",1,0,2,0,2.33804213135069,0,675,"Going, K.L.","PA",0,4218,-1.62372986369269,2414,0,1,0,0,"Fat Kid Rules the World"
"701",1,1,2,0,2.33804213135069,0,144,"Schwartz, Alvin","PA",0,4218,-1.62372986369269,240,0,0,0,1,"And the Green Grass Grew All Around"
"702",1,0,2,0,2.33804213135069,0,1139,"Williams-Garcia, Rita","PA",0,4218,-1.62372986369269,240,0,0,0,0,"Like Sisters on the Homefront"
"703",0,0,2,1,2.33804213135069,0,656,"Cooney, Caroline B.","PA",0,4218,-1.62372986369269,3884,0,0,0,0,"Face on the Milk Carton, The"
"704",0,0,2,1,2.33804213135069,0,6,"Orwell, George","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"1984"
"705",0,0,2,1,2.33804213135069,0,45,"Knowles, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"A Separate Peach"
"706",0,0,2,1,2.33804213135069,0,53,"Hosseini, Khaled","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"A Thousand Splendid Suns"
