price,date,bedrooms,bathrooms,sqft,floors,waterfront,yr_built,yr_renovated
229e3,462,4,1,1320,1.5,0,1928,0
3e5,449,3,1,1290,1.5,0,1908,0
392500,231,3,3.25,1600,3,0,1998,0
552e3,166,3,1,1120,1,0,1912,0
457e3,323,2,1.75,2060,1,0,1940,0
518e3,279,4,2.5,2830,2,0,1993,0
237e3,223,3,2,1210,1,0,1985,0
399950,437,3,2.25,1560,1,0,1988,0
605e3,490,3,2.25,2260,2,0,1990,0
295e3,202,4,2.5,1850,2,0,1993,0
513e3,482,4,2.5,1930,1,0,1978,0
772500,273,4,2.5,3230,2,0,2004,0
765e3,352,4,2.5,3230,2,0,2004,0
696950,282,4,2.75,2450,1.5,0,1920,0
329e3,408,3,1,1200,1.5,0,1928,0
339999,351,3,2.5,2360,2,0,1995,0
364500,194,3,1,1060,1,0,1959,0
607500,133,5,1.75,2220,1.5,0,1923,0
55e4,462,3,1,880,1,0,1961,0
479900,475,4,2,2510,1,0,1960,0
1120280,407,4,4,2530,3,0,2013,0
192e3,131,2,1,700,1,0,1953,0
25e4,467,3,2,1500,1,0,1977,0
34e4,195,3,2,1130,2,0,1996,0
34e4,300,3,2,1420,1,0,1942,0
635250,285,3,2.25,2210,1,0,1976,0
324800,461,2,1,1170,1,0,1949,0
78e3,125,2,1,780,1,0,1942,0
4e5,463,4,1.75,1770,1,0,1988,0
640500,490,3,1,1070,1,0,1919,0
57e4,484,3,2,1930,1,0,1964,0
133e4,175,3,1.5,1940,1.5,0,1900,0
330490,457,3,2.75,1440,1,0,1980,0
325e3,230,3,2.5,1740,2,0,1999,0
335e3,475,3,2.5,1740,2,0,1999,0
314e3,316,5,2.75,2210,1,0,1963,0
625e3,265,4,2,2190,1.5,0,1925,0
809e3,167,3,2.5,2590,2,0,1988,0
535e3,229,3,2.5,2790,2,0,1990,0
275e3,232,5,1.75,2180,1,0,1963,0
358e3,471,4,2.75,2580,1,0,1967,0
297975,436,3,2.25,2820,1,0,1947,0
492e3,488,2,1.75,1300,1,0,1945,1986
21e4,176,2,1,720,1,0,1943,0
622500,238,3,2.5,2260,1.5,0,1928,0
55e4,294,3,2.5,1550,3,0,2004,0
19e4,421,3,1.75,1390,1,0,1965,0
34e4,208,4,2.5,2380,2,0,2000,0
678e3,205,3,2.5,2640,2,0,2003,0
275e3,482,5,2,2260,1,0,1962,0
493e3,257,3,2.75,1720,1,0,1947,0
147e3,349,3,1,1070,1,0,1960,0
334e3,399,3,2.25,2000,2,0,1985,0
605e3,183,4,2.5,2800,1,0,1970,0
365e3,481,3,1.75,1450,1,0,1976,0
345e3,328,3,1,1620,1,0,1958,0
999e3,302,3,2.5,2710,1,0,1956,0
47e4,456,2,1.75,1520,1,0,1910,0
599e3,174,5,2.75,2730,1,0,1968,1992
255e3,259,3,2.25,1740,1,0,1977,0
295e3,401,4,1.75,1800,1,0,1975,0
55e4,177,4,3.5,4150,2,0,2006,0
1305e3,211,5,3.5,3270,2,0,2011,0
225e3,489,2,1,1070,1,0,1922,0
52e4,356,4,0.75,1960,1,1,1923,1986
345e3,237,3,3.25,1600,2,0,2000,0
475e3,139,4,1.75,1650,1,0,1950,0
497500,280,5,1.5,2170,1,0,1959,0
649500,323,3,3,3730,1.5,0,1990,0
734500,236,4,2.75,3280,2,0,2003,0
276e3,351,3,1,870,1,0,1953,0
235e3,180,2,1,900,1,0,1928,0
325e3,223,2,1,1400,1,0,1974,0
425e3,147,4,2.75,1680,1,0,1979,0
307e3,484,4,2,2390,2,0,1949,0
635e3,147,3,2.5,2300,1.5,0,1921,0
223e3,133,3,1.75,1340,1,0,1973,0
425e3,467,3,2.75,2600,2,0,1994,0
19e4,490,3,2.25,1640,1,0,1989,0
275e3,260,4,1.75,1960,1,0,1967,0
45e4,156,3,2.5,1480,2,0,2005,0
1468e3,138,4,3.25,5010,2,0,1988,0
55e4,355,4,2,1540,1.5,0,1913,0
835e3,337,4,2.75,4030,2,0,1943,1994
9e5,168,6,3,3020,2,0,1952,2002
29e4,327,2,2,1590,1,0,1983,0
1035e3,219,4,2.5,2910,2,0,2014,0
78e4,369,4,2.5,3020,1,0,1976,0
572500,351,3,2,2290,2,0,1979,0
389e3,447,3,1.75,2180,1,0,1938,0
35e4,232,4,1.75,2740,1,0,1972,0
476e3,208,4,2.5,2740,2,0,1993,0
1046250,246,2,3,2330,2,0,1927,1979
287e3,350,3,2.25,2300,1,0,1978,0
707500,310,4,4,1550,1.5,0,1907,0
464500,212,4,2.5,1750,1,0,1947,0
72e4,336,3,1.5,2180,1,0,1941,0
319e3,357,3,2.5,1610,2,0,1994,0
33e4,258,3,1,1570,1,0,1953,0
120750,139,3,1.75,1140,1,0,1969,0
195e3,293,3,1.75,1140,1,0,1969,0
65e4,390,4,1.5,2480,1,0,1946,0
53e4,132,3,1.75,1690,1,0,1958,0
825e3,461,4,3,2910,1,0,1970,0
436e3,233,4,2,1600,1,0,1972,0
658e3,378,2,1,1010,1,1,1926,0
547500,224,3,2,1850,1,0,1940,0
762e3,336,3,1.75,2150,2,0,1906,0
34e4,390,3,1.75,2650,1,0,1952,0
88e4,324,4,1.75,2510,1,0,1953,0
122e4,140,4,2.5,3240,2,0,2008,0
195e4,462,4,2.5,3440,2,1,2012,0
382500,265,3,2,1150,1,0,1952,2006
344500,369,3,1.75,1890,1,0,1976,0
375e3,466,4,2.75,1430,1,0,1982,0
276e3,181,1,0.75,370,1,0,1923,0
5e5,181,5,3.25,3130,2,0,1975,0
33e4,182,4,2.5,2105,2,0,2003,0
328e3,233,3,1,890,1,0,1950,0
45e4,420,3,1.5,1340,1,0,1972,0
840500,195,4,2.25,2290,1,1,1948,0
679e3,225,3,2.5,2770,2,0,1957,2000
27e4,155,3,1.5,1890,1,0,1957,0
757500,378,5,2.25,3160,2,0,1977,0
524950,315,2,2.5,1830,2,0,2005,0
424900,203,4,2.75,2950,1,0,1960,1998
551100,371,3,1,1430,1,0,1954,0
421e3,310,3,2,1420,1,0,1968,0
635e3,212,4,1.75,2460,2,0,1952,0
255e3,342,3,1,1340,1.5,0,1920,0
419950,433,4,1,1530,1,0,1955,0
325e3,343,6,3,2650,1,0,1977,0
281e3,475,4,2.25,1677,2,0,2012,0
655275,160,3,1.75,2050,1,0,1962,0
861e3,236,3,2,2520,1,0,1931,0
85e4,288,3,3.5,2620,2,0,1977,0
246e3,322,3,2.5,1650,1,0,1990,0
38e4,349,2,1,700,1,0,1926,0
813e3,292,4,2.5,3430,2,0,1998,0
99e4,323,4,2.5,3140,2,0,1988,0
65e4,308,3,2.5,2350,2,0,2003,0
273e3,141,4,3,1990,2,0,1990,0
398e3,204,4,2.5,2050,2,0,1989,0
2e5,233,2,1,930,1,0,1938,0
839e3,134,3,1,1230,1,0,1955,1990
502e3,307,3,2.5,1870,1,0,1984,0
305e3,167,3,2.25,2110,1,0,1973,0
574950,168,5,3.25,3160,2,0,1980,0
311e3,229,3,1,1120,1,0,1942,0
165e4,325,3,2.25,2750,1,1,1959,0
387e3,125,3,1,1230,1,0,1962,0
375e3,216,3,1.5,1190,1.5,0,1948,0
175e3,267,2,1,740,1,0,1920,0
248e3,162,4,2.5,1770,2,0,2003,0
336750,457,4,2.25,1720,1,0,1955,0
685e3,154,4,2.5,2770,2,0,1989,0
645e3,195,4,2.75,2330,2,0,2004,0
279e3,351,3,2.5,1660,2,0,2003,0
479e3,470,2,2.5,1730,3.5,0,2008,0
466e3,392,3,2.25,1880,1,0,1962,0
361500,474,4,2.75,2190,2,0,1995,0
404e3,335,3,1.75,1720,1,0,1995,0
319e3,439,4,3.25,2360,2,0,1990,0
32e4,439,3,1.5,1490,1,0,1969,0
1311e3,320,4,3.75,3490,2,0,2014,0
1e6,265,3,2.75,2370,1,0,1971,0
66e4,310,4,2.5,2290,2,0,1977,0
546e3,475,4,3,1790,1.5,0,1901,0
3e5,189,4,1.75,1820,1,0,1926,0
5e5,288,2,1.5,1760,1,0,1964,0
381500,252,4,2.5,2430,2,0,2003,0
99e4,481,3,2.25,2630,2,0,1966,0
278226,380,4,2.5,2390,2,0,2006,0
34e4,391,2,1.75,1500,1,0,1947,0
305e3,224,4,2.5,2510,1,0,1977,0
76e4,163,4,2.5,2420,1,0,1958,0
195e3,301,4,1.5,2170,2,0,1952,0
564e3,469,4,1.75,1960,1,0,1960,0
539500,357,4,2.25,2280,1,0,1977,0
299980,260,4,1.5,1580,1,0,1945,2008
29e4,285,4,2.5,1850,2,0,1993,0
257e3,398,2,1,770,1,0,1947,0
518500,232,4,3,2120,1.5,0,1985,0
657e3,250,4,2.75,3060,1,0,1982,0
59e4,226,3,2.25,2680,2,0,1984,0
526e3,198,4,1.75,2220,1,0,1959,0
254500,446,2,1,1150,1,0,1920,0
575e3,468,2,1,980,1,0,1909,0
464550,385,3,1.5,1690,1,0,1967,0
409950,195,3,1.75,1320,1,0,1969,0
1e5,126,2,1,910,1,0,1956,0
365e3,425,2,1.5,820,2,0,2009,0
208e3,404,3,1,1300,1,0,1960,0
497950,313,4,2.5,1950,2,0,1998,0
405e3,252,5,3.5,3672,2,0,2006,0
568e3,434,3,2.5,2740,2,0,1994,0
334e3,495,2,1,890,1,0,1941,0
235e3,379,3,2,1090,1,0,1961,0
295e3,153,2,1,1170,1,0,1963,0
61e4,386,4,3,2600,1,0,1994,0
453500,155,4,1.75,2000,1,0,1959,0
122e4,173,4,3.75,3520,1.5,0,1913,0
175e3,392,2,1,1410,1,0,1968,0
335e3,482,2,1,1410,1,0,1968,0
275e3,246,3,1.5,1950,1,0,1956,0
4e5,133,2,1,980,1,0,1918,0
915e3,198,3,2.75,3390,1,0,1979,0
619850,169,4,2.5,2270,1,0,1972,0
225900,397,3,1,1510,1,0,1963,0
525e3,260,2,1.5,960,1,0,1910,1987
215e3,359,4,2.25,1900,1,0,1967,0
802e3,133,3,2.5,2580,2,0,1986,0
33e4,180,4,2.5,2340,2,0,1997,0
549800,212,3,2.25,1580,1,0,1958,0
195500,296,4,1,1230,1.5,0,1954,0
338e3,229,3,2.5,1590,2,0,1992,0
32e5,223,4,3.25,7000,1,1,1991,0
48e4,231,4,2.25,1770,1,0,1972,0
383e3,460,4,2.5,1850,1,0,1962,0
257e3,454,3,1.75,1430,1,0,1975,0
335e3,418,4,2.75,2190,2,0,1996,0
422e3,492,4,2.5,2310,2,0,2012,0
56e4,153,3,1.75,2000,1,0,1963,0
68e4,478,4,2.75,3620,2,0,2006,0
32e4,300,2,1,1210,1,0,1952,0
665e3,245,3,2.5,2330,1,0,1996,0
751e3,449,3,2.5,2840,2,0,2002,0
32e4,316,6,2.75,2410,1,0,1957,0
29e4,385,4,1.75,1820,2.5,0,1918,0
25e4,302,4,2,1470,1,0,1967,0
423e3,469,3,1.75,1100,1,0,1964,0
601002,490,4,2.5,2050,1,0,1976,0
352900,400,2,1.5,1240,2,0,2002,0
509950,230,3,2.5,2210,2,0,1995,0
36e4,400,2,1.75,1340,3,0,2009,0
1075e3,313,4,2.75,2580,2,0,1964,0
349950,211,3,2.5,2390,2,0,2002,0
395e3,329,4,2.5,2250,2,0,1987,0
273500,371,3,1.5,2000,1,0,1967,0
7e5,468,4,1.75,1870,1,0,1949,0
699e3,471,3,2.5,2370,2,0,1985,0
537e3,470,4,2.25,2640,1,0,1980,0
405e3,483,3,1.5,1240,1,0,1977,0
269500,215,2,1,800,2,0,1999,0
26e4,267,4,2.5,2050,1,0,1965,0
266750,246,3,2.25,1650,2,0,1988,0
18e5,342,5,3.75,4320,2,1,1938,0
779e3,232,2,2.25,2130,1,0,1950,0
5e5,169,3,2.5,2840,1,0,1994,0
365e3,457,4,1.75,3080,1.5,0,1950,1982
724e3,248,2,1,1560,1.5,0,1942,0
89e4,222,4,2.75,3220,2,0,1994,0
431e3,204,4,2.5,1450,1.5,0,1902,0
242e3,190,2,1,960,1,0,1947,0
415e3,470,4,2.5,2670,2,0,1999,0
727160,225,7,3.75,2310,2,0,1984,0
111e4,344,4,3.25,3520,1,0,1978,0
265e3,378,2,1.75,1090,1,0,1970,0
519e3,397,3,1.75,2000,1,0,1903,0
262e3,376,4,1.5,1840,2,0,1965,0
119e4,173,4,2.5,3160,2,0,1965,0
295e3,491,3,1.75,1520,1,0,1992,0
615e3,387,3,1.75,2110,1,0,1978,0
11e5,247,4,2.75,3410,1,0,1958,0
575e3,268,4,2.5,2630,2,0,1992,0
388e3,461,3,1.75,1350,3,0,1999,0
750500,306,4,2.5,2860,1,0,1989,0
527500,146,3,1.75,2310,1,0,1977,0
503e3,148,3,2,2590,2,0,1988,0
1047e3,307,4,3.5,3500,2,0,2000,0
325e3,188,2,1,800,1,0,1953,0
402e3,236,3,1.75,1580,1.5,0,1947,0
37e4,266,3,1.5,1560,1,0,1927,0
329950,176,3,1,1750,1,0,1956,0
135e3,496,2,1,600,1,0,1943,1989
482500,170,4,3,1630,1,0,1990,0
259e3,265,4,1.5,1260,1.5,0,1955,0
21e4,299,3,2.25,2140,1,0,1978,0
459e3,281,4,2.75,2790,2,0,2000,0
375e3,181,3,1.75,2530,1,0,1977,0
295e3,294,3,2.25,1330,1,0,1974,0
91e4,131,3,2,2700,1,0,1962,0
47e4,282,4,1,1740,1.5,0,1932,0
565e3,415,4,2,2070,1.5,0,1940,0
339950,310,4,2.25,2670,1,0,1955,0
547e3,379,5,3,2200,1,0,1971,0
125e3,266,2,1,810,1,0,1942,0
23e5,181,4,4.75,3970,2,0,1928,0
348e3,484,3,2.5,2370,1,0,1979,0
175e3,468,3,1,1460,1,0,1961,0
439950,121,3,2.5,1770,2,0,1990,0
23e4,434,3,1,1120,1,0,1934,0
207e3,244,3,2.5,1520,2,0,2005,0
32e4,152,5,2.5,3020,1,0,1978,0
1089e3,460,5,3.25,5600,2,0,1988,0
51e4,156,4,1.5,1320,1,0,1954,0
73e4,303,4,1,1870,1.5,0,1940,0
75e4,224,3,3.75,2460,1,0,1976,0
237e3,464,3,1.5,960,1,0,1962,0
56e4,268,3,2.5,3440,2,0,1990,0
745e3,194,3,2.75,3010,1,0,1970,0
1825e3,226,3,3.75,6030,2,0,1991,0
18e4,168,3,2.25,1990,2,0,1967,0
309950,316,3,2.25,1990,2,0,1967,0
715e3,490,4,1,1710,1.5,0,1913,0
62e4,481,4,2.25,1890,1.5,0,1918,0
33e4,364,3,2.5,1990,2,0,1996,0
525e3,455,4,1.75,1600,1,0,1973,0
611e3,157,6,2.5,3820,1,0,1974,0
294e3,162,4,2.5,2210,1,0,1990,0
463e3,475,3,1.75,2020,1,0,1975,0
320900,194,3,2,1770,1,0,1990,0
369950,300,4,2.5,2050,2,0,2005,0
565e3,166,4,2.75,3130,2,0,1981,0
589500,434,4,1.5,3520,1.5,0,1929,0
4e5,223,4,1.75,1810,2,0,1977,0
458e3,294,3,2.25,2150,1,0,1977,0
436e3,335,4,2.5,2495,2,0,2002,0
31e4,274,3,2,1290,1,0,1950,0
398e3,295,5,2.5,3004,2,0,2006,0
625e3,226,4,2.25,2070,1,0,1977,0
1005e3,349,5,3.25,4050,2,0,1990,0
435e3,467,2,1,960,1,0,1940,0
25e4,436,3,2.25,1900,1,0,1961,0
43e4,440,3,1.5,1450,1,0,1961,0
79e4,223,4,3.5,2720,2,0,2014,0
1681e3,189,5,5.25,4830,2,0,1952,1998
25e4,461,4,2.75,1920,1,0,1992,0
112e4,163,5,1.5,2540,2,0,1954,0
383900,481,3,1.5,1600,1,0,1965,0
33e4,449,4,2.5,2210,2,0,2004,0
624e3,257,3,2.5,2510,1,0,1975,0
383e3,406,5,2,2280,1,0,1951,0
687e3,152,4,3.25,4400,2,0,1993,0
558e3,432,4,3.25,3160,2,0,1997,0
275e3,247,3,2,1380,2,0,1971,0
687500,208,5,2.75,3320,1,0,1963,0
275e3,208,3,2.5,1870,2,0,1989,0
7e5,344,3,3.5,3030,2,0,1971,2011
342500,174,2,1.75,1210,1,0,1982,0
483500,125,4,2.5,2740,2,0,1995,0
19e4,212,3,1.75,1350,1,0,1912,0
3e5,441,3,1.75,1350,1,0,1912,0
54e4,140,3,2,1470,2,0,2007,0
14e4,406,3,1.75,1270,2,0,1981,0
275e3,467,4,1.75,1680,1,0,1959,0
37e4,236,3,2.75,2120,1,0,1958,0
227e3,448,2,1,1040,1,0,1937,0
312e3,392,4,1,1730,1,0,1962,0
26e4,275,2,1,1410,1.5,0,1918,0
797e3,190,3,2.5,1370,2,0,1907,2011
64e4,289,6,2,2840,1.5,0,1948,0
605e3,408,4,1.75,3280,1,0,1976,0
329950,425,3,2.25,2070,1,0,1987,0
18e4,345,2,1,960,1.5,0,1946,0
22e4,224,3,2.25,1470,1,0,1985,0
723e3,182,4,2.25,2430,1.5,0,1928,0
375e3,380,3,1.75,1430,1,0,1928,0
388e3,390,3,1.75,1760,1,0,1962,0
249950,303,5,2,1730,1,0,1944,0
39e4,309,5,1.75,2290,1,0,1965,0
705e3,259,4,1.75,1690,1,0,1959,0
59e4,173,4,2.5,3220,1.5,0,1966,0
292e3,282,4,1.75,2130,1,0,1952,0
506e3,216,3,2.5,2100,1,0,1990,0
907500,154,4,2.5,2770,2,0,1987,0
2271150,182,4,3.25,4040,1,0,1954,0
319500,286,4,2.75,2500,1.5,0,1907,0
265e3,418,5,1.75,1580,1,0,1913,0
237e3,155,3,1,1130,1,0,1954,0
235e3,252,5,1,1500,1.5,0,1966,0
74e4,453,4,2.25,2230,1.5,0,1928,0
359e3,189,3,1.5,1550,1,0,1978,0
334950,408,4,2.5,2230,2,0,1999,0
259950,271,2,1,790,1,0,1947,0
253e3,133,4,2.5,2230,2,0,2006,0
561e3,162,3,2.25,1710,2,0,2004,0
455e3,448,2,1.5,1260,1,0,1941,0
675e3,460,4,2.5,2420,1,0,1968,0
267e3,176,3,1.5,1090,1,0,1967,2014
368e3,309,4,2.5,2689,2,0,2006,0
599995,326,3,1,1620,1.5,0,1928,0
342500,259,3,1,940,1,0,1966,0
252e3,321,4,1.75,1940,1,0,1974,0
247200,196,3,1,1590,1,0,1961,0
91e4,125,3,3.5,3020,2,0,1954,2004
419950,369,4,1.75,1870,1,0,1969,0
16e4,421,3,1,880,1,0,1966,0
799950,264,4,3.5,3030,3,0,2014,0
4e5,167,3,2.25,2140,2,0,1986,0
21e4,124,5,2,2050,1,0,1956,0
475e3,436,5,2,2050,1,0,1956,0
355900,488,3,2.5,2090,2,0,2008,0
42e4,384,3,2.25,2520,1,0,1977,0
71e4,236,4,2.5,2630,1,0,1977,0
518e3,461,4,1.75,2560,1,0,1974,0
375e3,288,3,1,1200,1,0,1937,0
185e3,310,3,1.5,1010,1,0,1953,0
402e3,240,3,2.5,1520,2,0,1986,0
585e3,240,3,1.75,2170,1,0,1976,0
5e5,386,4,2,1980,2,0,1910,0
1715e3,356,4,2.5,3070,2,0,1927,0
168e4,273,5,3.5,5170,3,1,1998,0
57e4,407,2,2,1140,2,0,2014,0
68e4,225,8,2.75,2530,2,0,1901,0
345e3,342,3,2.25,1690,2,0,1979,0
355e3,476,4,2.5,2150,2,0,2010,0
39e4,264,3,1.5,1180,1,0,1959,0
128e3,482,3,1,1400,1,0,1969,0
448500,237,3,1.75,1300,2,0,1912,0
346e3,312,3,1.75,1590,1.5,0,1953,0
779e3,245,3,1.75,1990,1,0,1941,0
335e3,398,3,1.75,1510,1,0,1948,1976
185e4,253,4,3.25,2910,2,0,1914,0
799990,413,3,2.5,2850,2,0,1994,0
1075e3,282,3,2.5,2830,2,0,2001,0
371e3,233,2,1.5,1110,3,0,2000,0
62e4,299,4,2.5,1900,1,0,1967,0
343e3,134,4,1.75,2290,1,0,1960,0
265e3,286,3,1,1010,1,0,1969,0
1e6,215,5,2.5,4670,2,0,1998,0
825e3,278,3,2.5,3400,1,0,1955,2015
889e3,468,4,3.5,4070,2,0,2004,0
305e3,469,3,2.25,1630,1,0,1977,0
407e3,302,2,2.5,1700,2,0,1976,0
613e3,153,5,2.5,2070,1,0,1967,0
1637500,334,3,3.5,4660,2,1,1975,1990
645e3,405,3,3.75,2050,2,0,1910,0
116e4,168,4,3.5,4680,2,0,2005,0
61e4,271,3,2.25,2320,2,0,1980,0
45e4,441,3,2.5,3800,2,0,1994,0
3e5,208,3,2,720,1,0,1947,0
112e4,156,5,2.75,4400,1,0,1963,0
418200,419,3,2.5,2260,2,0,1992,0
25e4,239,3,2.5,1650,2,0,2004,0
619e3,236,3,2.5,2560,2,0,2002,0
5e5,180,4,3,3720,3,0,1979,2014
465e3,310,4,2.5,2590,2,0,1986,0
322e3,345,4,1,1750,1,0,1942,0
276900,392,3,2.5,1620,2,0,1989,0
66e4,441,3,2.25,1700,1,0,1990,0
48e4,301,3,2.5,2450,2,0,1990,0
925e3,462,3,1.75,1610,1,0,1951,0
825e3,204,3,3,3730,1,0,1979,0
326e3,441,2,1,1210,1,0,1940,0
205e3,475,3,1,1300,1,0,1959,0
15e4,204,2,1,850,1.5,0,1950,0
593567,483,3,2.5,1770,2,0,2005,0
44e4,225,3,2.5,2060,2,0,1987,0
751e3,196,3,2.5,3090,2,0,1992,0
295e3,251,2,1.75,1050,1.5,0,1925,0
422500,246,3,2,1300,2,0,1988,0
48e4,334,3,1,1160,1,0,1959,0
890900,205,4,2.5,3420,2,0,2006,0
672500,148,4,2.75,2620,2,0,2000,0
605e3,282,4,1.5,1880,1,0,1926,0
1675e3,440,5,3.25,4560,1,0,1963,0
565e3,268,4,2.5,2330,2,0,1987,0
725e3,490,4,1.75,2350,1,0,1979,0
64e4,211,3,3,1560,3,0,2006,0
253750,421,4,1,1380,1.5,0,1939,0
799950,194,6,2.75,3040,1,0,1958,0
595e3,196,4,1.5,1350,1,0,1959,0
85e4,271,4,2.5,3180,2,0,1977,0
366e3,274,3,2.5,1790,2,0,2009,0
715e3,264,4,3,1986,2,0,1922,0
3e5,344,4,2.5,2400,2,0,1992,0
96e4,153,4,3,4590,2,0,1981,0
812e3,455,3,2,1970,2,0,1913,0
234950,128,3,1,1360,1,0,1977,0
656500,162,4,2,2710,1,0,1919,0
255e3,183,2,1.5,920,2,0,1995,0
538e3,337,3,2.75,2000,1,0,1960,0
26e4,181,3,2.25,1920,1,0,1961,0
546200,299,3,2.5,2678,2,0,1998,0
280500,473,3,1,1220,1,0,1952,0
295e3,222,3,1.75,1440,1,0,1979,0
7e5,294,4,1.75,2420,1.5,0,1900,0
56e4,323,3,2,2090,1,0,1992,0
912e3,455,4,2.75,4030,2,0,1997,0
437e3,127,3,1.75,1310,1,0,1976,0
447e3,439,3,2.5,1800,2,0,2003,0
5e5,292,4,1,1160,1,0,1913,0
508300,442,3,1,1160,1,0,1930,0
485e3,211,3,1.5,1870,1,0,1962,0
54e4,126,7,5.75,3700,2,0,1948,1984
356e3,258,3,2.25,2280,2,0,1977,0
525e3,236,4,2,1720,1,0,1949,0
962800,447,4,2.75,3630,2,0,1999,0
315e3,273,4,2.5,2040,2,0,2003,0
525e3,170,3,2.25,1750,3,0,2001,0
325e3,484,2,2.25,1550,2,0,2007,0
965800,477,4,1.75,2500,1,0,1966,0
55e4,189,4,1,1440,1.5,0,1924,0
182200,293,4,1,1130,1.5,0,1929,0
315e3,253,3,1,1210,1.5,0,1958,0
5e5,236,2,1,960,1,0,1900,0
48e4,182,5,2.5,2160,2,0,1998,0
169e4,139,3,1.75,3400,1,0,1957,0
525e3,321,5,3.25,3960,2,0,1989,0
407500,466,4,2.5,1900,2,0,1988,0
443e3,432,4,3,2620,2,0,1987,0
1256500,149,4,2.5,3150,2,0,1966,0
642e3,241,3,1,1040,1,0,1924,0
52e4,373,3,1.75,1540,1,0,1964,0
75e4,173,3,2,1820,1.5,0,1941,0
855e3,461,5,1.5,1930,1.5,0,1929,0
275e3,274,4,1,1430,1.5,0,1934,0
265e3,252,5,2.75,2920,1.5,0,1911,0
894400,464,3,2.5,3100,2,0,1991,0
546e3,406,2,1,1200,1,0,1948,0
699950,329,2,2.5,2390,1,0,2007,0
435e3,468,3,2,1270,1,0,1969,0
259500,490,4,1.5,1300,1,0,1970,0
359950,301,4,3.25,2290,2,0,2007,0
517e3,348,3,1.75,1740,1,0,1976,2009
579e3,215,3,1,1590,1,0,1948,0
525e3,247,4,2,2420,1.5,0,1967,0
32e4,468,4,2.5,2130,1,0,1978,0
635e3,132,4,1.75,1950,1,0,1969,0
4e5,258,4,2.5,2150,2,0,1998,0
455e3,282,3,1.75,1270,1,0,1968,0
572e3,420,3,1.75,1850,1.5,0,1908,0
65e4,467,2,1.5,1440,1,0,1956,0
162500,387,3,1.5,1390,1,0,1967,0
4e5,316,2,2.5,1340,2,0,2008,0
268300,441,3,1,1190,1,0,1968,0
989e3,182,6,4.5,3830,3,0,1919,2004
342e3,177,3,1.75,1780,1,0,1981,0
315e3,448,4,2.5,3130,2,0,2006,0
485e3,482,4,2.75,1830,1,0,1979,0
277500,337,4,2.5,2550,1,0,1976,0
1295e3,435,4,3.5,3790,2,0,1998,0
385e3,217,4,1.75,1800,1.5,0,1912,0
426e3,320,2,1,1630,1,0,1947,0
31e4,167,4,2,1870,1.5,0,1956,0
449e3,390,4,2,1870,1.5,0,1956,0
375e3,352,2,1,980,1,0,1919,0
1187500,453,3,2.25,2860,1,0,1976,0
468e3,468,3,2.25,1470,2,0,1985,0
336e3,457,1,1,1160,2,0,2000,0
392e3,160,4,2.75,1940,2,0,1990,0
412500,218,4,2.25,1630,1,0,1977,0
545e3,448,4,2.5,2755,2,0,2001,0
133e3,353,5,2,1430,1.5,0,1947,0
44e4,498,5,2,1430,1.5,0,1947,0
294450,338,4,2.25,1400,1,0,1961,0
335e3,237,4,2.5,2520,2,0,1987,0
362e3,250,3,1,1290,1,0,1956,0
322e3,300,3,1.75,1400,1,0,1977,0
230500,440,2,1,740,1,0,1943,0
38e4,428,4,2,1710,1,0,1950,0
292e3,161,4,2.75,2414,2,0,2006,0
172500,223,3,1,1040,1,0,1954,0
784e3,204,4,2.75,3540,1.5,0,1947,0
525e3,274,4,2.75,2530,1,0,1942,0
6e5,184,3,2.5,2320,2,0,2003,0
435e3,299,3,2.5,2530,2,0,1989,0
359900,400,5,2.75,2790,1.5,0,1965,0
7e5,344,4,1.75,1950,1,1,1957,0
28e4,435,3,2,1020,2,0,2009,0
655e3,274,4,2.5,3110,2,0,1997,0
248e4,496,4,5,5310,1,0,1992,0
499950,419,3,2.5,2580,2,0,2001,0
54e4,216,3,2.5,1380,2,0,2008,0
97e4,429,4,2.75,3980,2,0,2002,0
33e4,224,4,2.5,2080,1,0,1989,0
474e3,183,3,1.75,1530,2,0,1978,0
67e4,440,4,1.75,1930,1,0,1968,0
13e5,131,4,3.25,2330,2,0,1918,0
116e4,210,4,2.5,3860,2,0,1985,0
44e4,376,4,2.5,2880,2,0,1988,0
411e3,208,2,2.5,1590,2,0,1997,0
5e5,205,3,1.5,2150,1.5,0,1928,0
1335e3,351,4,1.75,2300,1.5,1,1934,1958
696e3,348,6,3.25,2900,2,0,1977,0
465e3,125,3,2.25,1970,1,0,1967,0
518e3,166,4,2.5,1740,1,0,1976,0
251e3,128,3,1.75,1220,1,0,1962,0
255e3,484,3,2,1290,1,0,1978,0
319e3,231,2,1,780,1,0,1924,0
719e3,271,4,2.75,2210,1.5,0,1926,0
152e4,194,5,3.5,5930,2,0,1996,0
322e3,373,4,2.5,1950,2,0,2000,0
205e3,428,4,1,1340,1,0,1970,0
229e3,377,3,1,1590,1,0,1956,0
395e3,302,3,2.25,1780,1,0,1960,0
183e3,449,2,1,760,1,0,1980,0
583500,247,3,1.75,1720,1,0,1978,0
312e3,408,3,2.5,2070,1,0,1917,0
539e3,251,3,1.75,1790,1,0,1978,0
409e3,443,4,2.75,3230,2,0,2002,0
510250,147,3,1.75,1400,1,0,1951,0
535e3,335,2,2,1370,1,0,1952,0
